sample;metabolite;derivative;isotopologue
109_O85.cdf;Lactate;NPH;2
109_O85.cdf;Lactate;NPH;3
109_O85.cdf;Pyruvate;2NPH;0
109_O85.cdf;Pyruvate;2NPH;1
109_O85.cdf;Pyruvate;2NPH;2
109_O85.cdf;Pyruvate;2NPH;3
109_O85.cdf;Fumarate;2NPH;0
109_O85.cdf;Fumarate;2NPH;1
109_O85.cdf;Fumarate;2NPH;2
109_O85.cdf;Fumarate;2NPH;3
109_O85.cdf;Fumarate;2NPH;4
109_O85.cdf;Succinate;2NPH;0
109_O85.cdf;Succinate;2NPH;1
109_O85.cdf;Succinate;2NPH;2
109_O85.cdf;Succinate;2NPH;3
109_O85.cdf;Succinate;2NPH;4
109_O85.cdf;Malate;2NPH;0
109_O85.cdf;Malate;2NPH;1
109_O85.cdf;Malate;2NPH;2
109_O85.cdf;Malate;2NPH;3
109_O85.cdf;Malate;2NPH;4
109_O85.cdf;Isocitrate;2NPH;0
109_O85.cdf;Isocitrate;2NPH;1
109_O85.cdf;Isocitrate;2NPH;2
109_O85.cdf;Isocitrate;2NPH;3
109_O85.cdf;Isocitrate;2NPH;4
109_O85.cdf;Isocitrate;2NPH;5
109_O85.cdf;Isocitrate;2NPH;6
109_O85.cdf;Citrate;2NPH;0
109_O85.cdf;Citrate;2NPH;1
109_O85.cdf;Citrate;2NPH;2
109_O85.cdf;Citrate;2NPH;3
109_O85.cdf;Citrate;2NPH;4
109_O85.cdf;Citrate;2NPH;5
109_O85.cdf;Citrate;2NPH;6
109_O85.cdf;Oxaloacetate;2NPH;0
109_O85.cdf;Oxaloacetate;2NPH;1
109_O85.cdf;Oxaloacetate;2NPH;2
109_O85.cdf;Oxaloacetate;2NPH;3
109_O85.cdf;Oxaloacetate;2NPH;4
109_O85.cdf;Oxoglutarate;3NPH;0
109_O85.cdf;Oxoglutarate;3NPH;1
109_O85.cdf;Oxoglutarate;3NPH;2
109_O85.cdf;Oxoglutarate;3NPH;3
109_O85.cdf;Oxoglutarate;3NPH;4
109_O85.cdf;Oxoglutarate;3NPH;5
109_O85.cdf;Aconitate;3NPH;0
109_O85.cdf;Aconitate;3NPH;1
109_O85.cdf;Aconitate;3NPH;2
109_O85.cdf;Aconitate;3NPH;3
109_O85.cdf;Aconitate;3NPH;4
109_O85.cdf;Aconitate;3NPH;5
109_O85.cdf;Aconitate;3NPH;6
109_O85.cdf;Glycerate;NPH;0
109_O85.cdf;Glycerate;NPH;1
109_O85.cdf;Glycerate;NPH;2
109_O85.cdf;Glycerate;NPH;3
109_O85.cdf;Glycolate;NPH;0
109_O85.cdf;Glycolate;NPH;1
109_O85.cdf;Glycolate;NPH;2
109_O85.cdf;Hydroxyglutarate;2NPH;0
109_O85.cdf;Hydroxyglutarate;2NPH;1
109_O85.cdf;Hydroxyglutarate;2NPH;2
109_O85.cdf;Hydroxyglutarate;2NPH;3
109_O85.cdf;Hydroxyglutarate;2NPH;4
109_O85.cdf;Hydroxyglutarate;2NPH;5
109_O85.cdf;Oxalate;2NPH;0
109_O85.cdf;Oxalate;2NPH;1
109_O85.cdf;Oxalate;2NPH;2
109_O85.cdf;Itaconate;2NPH;0
109_O85.cdf;Itaconate;2NPH;1
109_O85.cdf;Itaconate;2NPH;2
109_O85.cdf;Itaconate;2NPH;3
109_O85.cdf;Itaconate;2NPH;4
109_O85.cdf;Itaconate;2NPH;5
110_O86.cdf;Lactate;NPH;0
110_O86.cdf;Lactate;NPH;1
110_O86.cdf;Lactate;NPH;2
110_O86.cdf;Lactate;NPH;3
110_O86.cdf;Pyruvate;2NPH;0
110_O86.cdf;Pyruvate;2NPH;1
110_O86.cdf;Pyruvate;2NPH;2
110_O86.cdf;Pyruvate;2NPH;3
110_O86.cdf;Fumarate;2NPH;0
110_O86.cdf;Fumarate;2NPH;1
110_O86.cdf;Fumarate;2NPH;2
110_O86.cdf;Fumarate;2NPH;3
110_O86.cdf;Fumarate;2NPH;4
110_O86.cdf;Succinate;2NPH;0
110_O86.cdf;Succinate;2NPH;1
110_O86.cdf;Succinate;2NPH;2
110_O86.cdf;Succinate;2NPH;3
110_O86.cdf;Succinate;2NPH;4
110_O86.cdf;Malate;2NPH;0
110_O86.cdf;Malate;2NPH;1
110_O86.cdf;Malate;2NPH;2
110_O86.cdf;Malate;2NPH;3
110_O86.cdf;Malate;2NPH;4
110_O86.cdf;Isocitrate;2NPH;0
110_O86.cdf;Isocitrate;2NPH;1
110_O86.cdf;Isocitrate;2NPH;2
110_O86.cdf;Isocitrate;2NPH;3
110_O86.cdf;Isocitrate;2NPH;4
110_O86.cdf;Isocitrate;2NPH;5
110_O86.cdf;Isocitrate;2NPH;6
110_O86.cdf;Citrate;2NPH;0
110_O86.cdf;Citrate;2NPH;1
110_O86.cdf;Citrate;2NPH;2
110_O86.cdf;Citrate;2NPH;3
110_O86.cdf;Citrate;2NPH;4
110_O86.cdf;Citrate;2NPH;5
110_O86.cdf;Citrate;2NPH;6
110_O86.cdf;Oxaloacetate;2NPH;0
110_O86.cdf;Oxaloacetate;2NPH;1
110_O86.cdf;Oxaloacetate;2NPH;2
110_O86.cdf;Oxaloacetate;2NPH;3
110_O86.cdf;Oxaloacetate;2NPH;4
110_O86.cdf;Oxoglutarate;3NPH;0
110_O86.cdf;Oxoglutarate;3NPH;1
110_O86.cdf;Oxoglutarate;3NPH;2
110_O86.cdf;Oxoglutarate;3NPH;3
110_O86.cdf;Oxoglutarate;3NPH;4
110_O86.cdf;Oxoglutarate;3NPH;5
110_O86.cdf;Aconitate;3NPH;0
110_O86.cdf;Aconitate;3NPH;1
110_O86.cdf;Aconitate;3NPH;2
110_O86.cdf;Aconitate;3NPH;3
110_O86.cdf;Aconitate;3NPH;4
110_O86.cdf;Aconitate;3NPH;5
110_O86.cdf;Aconitate;3NPH;6
110_O86.cdf;Glycerate;NPH;0
110_O86.cdf;Glycerate;NPH;1
110_O86.cdf;Glycerate;NPH;2
110_O86.cdf;Glycerate;NPH;3
110_O86.cdf;Glycolate;NPH;0
110_O86.cdf;Glycolate;NPH;1
110_O86.cdf;Glycolate;NPH;2
110_O86.cdf;Hydroxyglutarate;2NPH;0
110_O86.cdf;Hydroxyglutarate;2NPH;1
110_O86.cdf;Hydroxyglutarate;2NPH;2
110_O86.cdf;Hydroxyglutarate;2NPH;3
110_O86.cdf;Hydroxyglutarate;2NPH;4
110_O86.cdf;Hydroxyglutarate;2NPH;5
110_O86.cdf;Oxalate;2NPH;0
110_O86.cdf;Oxalate;2NPH;1
110_O86.cdf;Oxalate;2NPH;2
110_O86.cdf;Itaconate;2NPH;0
110_O86.cdf;Itaconate;2NPH;1
110_O86.cdf;Itaconate;2NPH;2
110_O86.cdf;Itaconate;2NPH;3
110_O86.cdf;Itaconate;2NPH;4
110_O86.cdf;Itaconate;2NPH;5
111_O87.cdf;Lactate;NPH;0
111_O87.cdf;Lactate;NPH;1
111_O87.cdf;Lactate;NPH;2
111_O87.cdf;Lactate;NPH;3
111_O87.cdf;Pyruvate;2NPH;0
111_O87.cdf;Pyruvate;2NPH;1
111_O87.cdf;Pyruvate;2NPH;2
111_O87.cdf;Pyruvate;2NPH;3
111_O87.cdf;Fumarate;2NPH;0
111_O87.cdf;Fumarate;2NPH;1
111_O87.cdf;Fumarate;2NPH;2
111_O87.cdf;Fumarate;2NPH;3
111_O87.cdf;Fumarate;2NPH;4
111_O87.cdf;Succinate;2NPH;0
111_O87.cdf;Succinate;2NPH;1
111_O87.cdf;Succinate;2NPH;2
111_O87.cdf;Succinate;2NPH;3
111_O87.cdf;Succinate;2NPH;4
111_O87.cdf;Malate;2NPH;0
111_O87.cdf;Malate;2NPH;1
111_O87.cdf;Malate;2NPH;2
111_O87.cdf;Malate;2NPH;3
111_O87.cdf;Malate;2NPH;4
111_O87.cdf;Isocitrate;2NPH;0
111_O87.cdf;Isocitrate;2NPH;1
111_O87.cdf;Isocitrate;2NPH;2
111_O87.cdf;Isocitrate;2NPH;3
111_O87.cdf;Isocitrate;2NPH;4
111_O87.cdf;Isocitrate;2NPH;5
111_O87.cdf;Isocitrate;2NPH;6
111_O87.cdf;Citrate;2NPH;0
111_O87.cdf;Citrate;2NPH;1
111_O87.cdf;Citrate;2NPH;2
111_O87.cdf;Citrate;2NPH;3
111_O87.cdf;Citrate;2NPH;4
111_O87.cdf;Citrate;2NPH;5
111_O87.cdf;Citrate;2NPH;6
111_O87.cdf;Oxaloacetate;2NPH;0
111_O87.cdf;Oxaloacetate;2NPH;1
111_O87.cdf;Oxaloacetate;2NPH;2
111_O87.cdf;Oxaloacetate;2NPH;3
111_O87.cdf;Oxaloacetate;2NPH;4
111_O87.cdf;Oxoglutarate;3NPH;0
111_O87.cdf;Oxoglutarate;3NPH;1
111_O87.cdf;Oxoglutarate;3NPH;2
111_O87.cdf;Oxoglutarate;3NPH;3
111_O87.cdf;Oxoglutarate;3NPH;4
111_O87.cdf;Oxoglutarate;3NPH;5
111_O87.cdf;Aconitate;3NPH;0
111_O87.cdf;Aconitate;3NPH;1
111_O87.cdf;Aconitate;3NPH;2
111_O87.cdf;Aconitate;3NPH;3
111_O87.cdf;Aconitate;3NPH;4
111_O87.cdf;Aconitate;3NPH;5
111_O87.cdf;Aconitate;3NPH;6
111_O87.cdf;Glycerate;NPH;0
111_O87.cdf;Glycerate;NPH;1
111_O87.cdf;Glycerate;NPH;2
111_O87.cdf;Glycerate;NPH;3
111_O87.cdf;Glycolate;NPH;0
111_O87.cdf;Glycolate;NPH;1
111_O87.cdf;Glycolate;NPH;2
111_O87.cdf;Hydroxyglutarate;2NPH;0
111_O87.cdf;Hydroxyglutarate;2NPH;1
111_O87.cdf;Hydroxyglutarate;2NPH;2
111_O87.cdf;Hydroxyglutarate;2NPH;3
111_O87.cdf;Hydroxyglutarate;2NPH;4
111_O87.cdf;Hydroxyglutarate;2NPH;5
111_O87.cdf;Oxalate;2NPH;0
111_O87.cdf;Oxalate;2NPH;1
111_O87.cdf;Oxalate;2NPH;2
111_O87.cdf;Itaconate;2NPH;0
111_O87.cdf;Itaconate;2NPH;1
111_O87.cdf;Itaconate;2NPH;2
111_O87.cdf;Itaconate;2NPH;3
111_O87.cdf;Itaconate;2NPH;4
111_O87.cdf;Itaconate;2NPH;5
112_O88.cdf;Lactate;NPH;0
112_O88.cdf;Lactate;NPH;1
112_O88.cdf;Lactate;NPH;2
112_O88.cdf;Lactate;NPH;3
112_O88.cdf;Pyruvate;2NPH;0
112_O88.cdf;Pyruvate;2NPH;1
112_O88.cdf;Pyruvate;2NPH;2
112_O88.cdf;Pyruvate;2NPH;3
112_O88.cdf;Fumarate;2NPH;0
112_O88.cdf;Fumarate;2NPH;1
112_O88.cdf;Fumarate;2NPH;2
112_O88.cdf;Fumarate;2NPH;3
112_O88.cdf;Fumarate;2NPH;4
112_O88.cdf;Succinate;2NPH;0
112_O88.cdf;Succinate;2NPH;1
112_O88.cdf;Succinate;2NPH;2
112_O88.cdf;Succinate;2NPH;3
112_O88.cdf;Succinate;2NPH;4
112_O88.cdf;Malate;2NPH;0
112_O88.cdf;Malate;2NPH;1
112_O88.cdf;Malate;2NPH;2
112_O88.cdf;Malate;2NPH;3
112_O88.cdf;Malate;2NPH;4
112_O88.cdf;Isocitrate;2NPH;0
112_O88.cdf;Isocitrate;2NPH;1
112_O88.cdf;Isocitrate;2NPH;2
112_O88.cdf;Isocitrate;2NPH;3
112_O88.cdf;Isocitrate;2NPH;4
112_O88.cdf;Isocitrate;2NPH;5
112_O88.cdf;Isocitrate;2NPH;6
112_O88.cdf;Citrate;2NPH;0
112_O88.cdf;Citrate;2NPH;1
112_O88.cdf;Citrate;2NPH;2
112_O88.cdf;Citrate;2NPH;3
112_O88.cdf;Citrate;2NPH;4
112_O88.cdf;Citrate;2NPH;5
112_O88.cdf;Citrate;2NPH;6
112_O88.cdf;Oxaloacetate;2NPH;0
112_O88.cdf;Oxaloacetate;2NPH;1
112_O88.cdf;Oxaloacetate;2NPH;2
112_O88.cdf;Oxaloacetate;2NPH;3
112_O88.cdf;Oxaloacetate;2NPH;4
112_O88.cdf;Oxoglutarate;3NPH;0
112_O88.cdf;Oxoglutarate;3NPH;1
112_O88.cdf;Oxoglutarate;3NPH;2
112_O88.cdf;Oxoglutarate;3NPH;3
112_O88.cdf;Oxoglutarate;3NPH;4
112_O88.cdf;Oxoglutarate;3NPH;5
112_O88.cdf;Aconitate;3NPH;0
112_O88.cdf;Aconitate;3NPH;1
112_O88.cdf;Aconitate;3NPH;2
112_O88.cdf;Aconitate;3NPH;3
112_O88.cdf;Aconitate;3NPH;4
112_O88.cdf;Aconitate;3NPH;5
112_O88.cdf;Aconitate;3NPH;6
112_O88.cdf;Glycerate;NPH;0
112_O88.cdf;Glycerate;NPH;1
112_O88.cdf;Glycerate;NPH;2
112_O88.cdf;Glycerate;NPH;3
112_O88.cdf;Glycolate;NPH;0
112_O88.cdf;Glycolate;NPH;1
112_O88.cdf;Glycolate;NPH;2
112_O88.cdf;Hydroxyglutarate;2NPH;0
112_O88.cdf;Hydroxyglutarate;2NPH;1
112_O88.cdf;Hydroxyglutarate;2NPH;2
112_O88.cdf;Hydroxyglutarate;2NPH;3
112_O88.cdf;Hydroxyglutarate;2NPH;4
112_O88.cdf;Hydroxyglutarate;2NPH;5
112_O88.cdf;Oxalate;2NPH;0
112_O88.cdf;Oxalate;2NPH;1
112_O88.cdf;Oxalate;2NPH;2
112_O88.cdf;Itaconate;2NPH;0
112_O88.cdf;Itaconate;2NPH;1
112_O88.cdf;Itaconate;2NPH;2
112_O88.cdf;Itaconate;2NPH;3
112_O88.cdf;Itaconate;2NPH;4
112_O88.cdf;Itaconate;2NPH;5
113_O89.cdf;Lactate;NPH;0
113_O89.cdf;Lactate;NPH;1
113_O89.cdf;Lactate;NPH;2
113_O89.cdf;Lactate;NPH;3
113_O89.cdf;Pyruvate;2NPH;0
113_O89.cdf;Pyruvate;2NPH;1
113_O89.cdf;Pyruvate;2NPH;2
113_O89.cdf;Pyruvate;2NPH;3
113_O89.cdf;Fumarate;2NPH;0
113_O89.cdf;Fumarate;2NPH;1
113_O89.cdf;Fumarate;2NPH;2
113_O89.cdf;Fumarate;2NPH;3
113_O89.cdf;Fumarate;2NPH;4
113_O89.cdf;Succinate;2NPH;0
113_O89.cdf;Succinate;2NPH;1
113_O89.cdf;Succinate;2NPH;2
113_O89.cdf;Succinate;2NPH;3
113_O89.cdf;Succinate;2NPH;4
113_O89.cdf;Malate;2NPH;0
113_O89.cdf;Malate;2NPH;1
113_O89.cdf;Malate;2NPH;2
113_O89.cdf;Malate;2NPH;3
113_O89.cdf;Malate;2NPH;4
113_O89.cdf;Isocitrate;2NPH;0
113_O89.cdf;Isocitrate;2NPH;1
113_O89.cdf;Isocitrate;2NPH;2
113_O89.cdf;Isocitrate;2NPH;3
113_O89.cdf;Isocitrate;2NPH;4
113_O89.cdf;Isocitrate;2NPH;5
113_O89.cdf;Isocitrate;2NPH;6
113_O89.cdf;Citrate;2NPH;0
113_O89.cdf;Citrate;2NPH;1
113_O89.cdf;Citrate;2NPH;2
113_O89.cdf;Citrate;2NPH;3
113_O89.cdf;Citrate;2NPH;4
113_O89.cdf;Citrate;2NPH;5
113_O89.cdf;Citrate;2NPH;6
113_O89.cdf;Oxaloacetate;2NPH;0
113_O89.cdf;Oxaloacetate;2NPH;1
113_O89.cdf;Oxaloacetate;2NPH;2
113_O89.cdf;Oxaloacetate;2NPH;3
113_O89.cdf;Oxaloacetate;2NPH;4
113_O89.cdf;Oxoglutarate;3NPH;0
113_O89.cdf;Oxoglutarate;3NPH;1
113_O89.cdf;Oxoglutarate;3NPH;2
113_O89.cdf;Oxoglutarate;3NPH;3
113_O89.cdf;Oxoglutarate;3NPH;4
113_O89.cdf;Oxoglutarate;3NPH;5
113_O89.cdf;Aconitate;3NPH;0
113_O89.cdf;Aconitate;3NPH;1
113_O89.cdf;Aconitate;3NPH;2
113_O89.cdf;Aconitate;3NPH;3
113_O89.cdf;Aconitate;3NPH;4
113_O89.cdf;Aconitate;3NPH;5
113_O89.cdf;Aconitate;3NPH;6
113_O89.cdf;Glycerate;NPH;0
113_O89.cdf;Glycerate;NPH;1
113_O89.cdf;Glycerate;NPH;2
113_O89.cdf;Glycerate;NPH;3
113_O89.cdf;Glycolate;NPH;0
113_O89.cdf;Glycolate;NPH;1
113_O89.cdf;Glycolate;NPH;2
113_O89.cdf;Hydroxyglutarate;2NPH;0
113_O89.cdf;Hydroxyglutarate;2NPH;1
113_O89.cdf;Hydroxyglutarate;2NPH;2
113_O89.cdf;Hydroxyglutarate;2NPH;3
113_O89.cdf;Hydroxyglutarate;2NPH;4
113_O89.cdf;Hydroxyglutarate;2NPH;5
113_O89.cdf;Oxalate;2NPH;0
113_O89.cdf;Oxalate;2NPH;1
113_O89.cdf;Oxalate;2NPH;2
113_O89.cdf;Itaconate;2NPH;0
113_O89.cdf;Itaconate;2NPH;1
113_O89.cdf;Itaconate;2NPH;2
113_O89.cdf;Itaconate;2NPH;3
113_O89.cdf;Itaconate;2NPH;4
113_O89.cdf;Itaconate;2NPH;5
026_O9.cdf;Lactate;NPH;0
026_O9.cdf;Lactate;NPH;1
026_O9.cdf;Lactate;NPH;2
026_O9.cdf;Lactate;NPH;3
026_O9.cdf;Pyruvate;2NPH;0
026_O9.cdf;Pyruvate;2NPH;1
026_O9.cdf;Pyruvate;2NPH;2
026_O9.cdf;Pyruvate;2NPH;3
026_O9.cdf;Fumarate;2NPH;0
026_O9.cdf;Fumarate;2NPH;1
026_O9.cdf;Fumarate;2NPH;2
026_O9.cdf;Fumarate;2NPH;3
026_O9.cdf;Fumarate;2NPH;4
026_O9.cdf;Succinate;2NPH;0
026_O9.cdf;Succinate;2NPH;1
026_O9.cdf;Succinate;2NPH;2
026_O9.cdf;Succinate;2NPH;3
026_O9.cdf;Succinate;2NPH;4
026_O9.cdf;Malate;2NPH;0
026_O9.cdf;Malate;2NPH;1
026_O9.cdf;Malate;2NPH;2
026_O9.cdf;Malate;2NPH;3
026_O9.cdf;Malate;2NPH;4
026_O9.cdf;Isocitrate;2NPH;0
026_O9.cdf;Isocitrate;2NPH;1
026_O9.cdf;Isocitrate;2NPH;2
026_O9.cdf;Isocitrate;2NPH;3
026_O9.cdf;Isocitrate;2NPH;4
026_O9.cdf;Isocitrate;2NPH;5
026_O9.cdf;Isocitrate;2NPH;6
026_O9.cdf;Citrate;2NPH;0
026_O9.cdf;Citrate;2NPH;1
026_O9.cdf;Citrate;2NPH;2
026_O9.cdf;Citrate;2NPH;3
026_O9.cdf;Citrate;2NPH;4
026_O9.cdf;Citrate;2NPH;5
026_O9.cdf;Citrate;2NPH;6
026_O9.cdf;Oxaloacetate;2NPH;0
026_O9.cdf;Oxaloacetate;2NPH;1
026_O9.cdf;Oxaloacetate;2NPH;2
026_O9.cdf;Oxaloacetate;2NPH;3
026_O9.cdf;Oxaloacetate;2NPH;4
026_O9.cdf;Oxoglutarate;3NPH;0
026_O9.cdf;Oxoglutarate;3NPH;1
026_O9.cdf;Oxoglutarate;3NPH;2
026_O9.cdf;Oxoglutarate;3NPH;3
026_O9.cdf;Oxoglutarate;3NPH;4
026_O9.cdf;Oxoglutarate;3NPH;5
026_O9.cdf;Aconitate;3NPH;0
026_O9.cdf;Aconitate;3NPH;1
026_O9.cdf;Aconitate;3NPH;2
026_O9.cdf;Aconitate;3NPH;3
026_O9.cdf;Aconitate;3NPH;4
026_O9.cdf;Aconitate;3NPH;5
026_O9.cdf;Aconitate;3NPH;6
026_O9.cdf;Glycerate;NPH;0
026_O9.cdf;Glycerate;NPH;1
026_O9.cdf;Glycerate;NPH;2
026_O9.cdf;Glycerate;NPH;3
026_O9.cdf;Glycolate;NPH;0
026_O9.cdf;Glycolate;NPH;1
026_O9.cdf;Glycolate;NPH;2
026_O9.cdf;Hydroxyglutarate;2NPH;0
026_O9.cdf;Hydroxyglutarate;2NPH;1
026_O9.cdf;Hydroxyglutarate;2NPH;2
026_O9.cdf;Hydroxyglutarate;2NPH;3
026_O9.cdf;Hydroxyglutarate;2NPH;4
026_O9.cdf;Hydroxyglutarate;2NPH;5
026_O9.cdf;Oxalate;2NPH;0
026_O9.cdf;Oxalate;2NPH;1
026_O9.cdf;Oxalate;2NPH;2
026_O9.cdf;Itaconate;2NPH;0
026_O9.cdf;Itaconate;2NPH;1
026_O9.cdf;Itaconate;2NPH;2
026_O9.cdf;Itaconate;2NPH;3
026_O9.cdf;Itaconate;2NPH;4
026_O9.cdf;Itaconate;2NPH;5
114_O90.cdf;Lactate;NPH;0
114_O90.cdf;Lactate;NPH;1
114_O90.cdf;Lactate;NPH;2
114_O90.cdf;Lactate;NPH;3
114_O90.cdf;Pyruvate;2NPH;0
114_O90.cdf;Pyruvate;2NPH;1
114_O90.cdf;Pyruvate;2NPH;2
114_O90.cdf;Pyruvate;2NPH;3
114_O90.cdf;Fumarate;2NPH;0
114_O90.cdf;Fumarate;2NPH;1
114_O90.cdf;Fumarate;2NPH;2
114_O90.cdf;Fumarate;2NPH;3
114_O90.cdf;Fumarate;2NPH;4
114_O90.cdf;Succinate;2NPH;0
114_O90.cdf;Succinate;2NPH;1
114_O90.cdf;Succinate;2NPH;2
114_O90.cdf;Succinate;2NPH;3
114_O90.cdf;Succinate;2NPH;4
114_O90.cdf;Malate;2NPH;0
114_O90.cdf;Malate;2NPH;1
114_O90.cdf;Malate;2NPH;2
114_O90.cdf;Malate;2NPH;3
114_O90.cdf;Malate;2NPH;4
114_O90.cdf;Isocitrate;2NPH;0
114_O90.cdf;Isocitrate;2NPH;1
114_O90.cdf;Isocitrate;2NPH;2
114_O90.cdf;Isocitrate;2NPH;3
114_O90.cdf;Isocitrate;2NPH;4
114_O90.cdf;Isocitrate;2NPH;5
114_O90.cdf;Isocitrate;2NPH;6
114_O90.cdf;Citrate;2NPH;0
114_O90.cdf;Citrate;2NPH;1
114_O90.cdf;Citrate;2NPH;2
114_O90.cdf;Citrate;2NPH;3
114_O90.cdf;Citrate;2NPH;4
114_O90.cdf;Citrate;2NPH;5
114_O90.cdf;Citrate;2NPH;6
114_O90.cdf;Oxaloacetate;2NPH;0
114_O90.cdf;Oxaloacetate;2NPH;1
114_O90.cdf;Oxaloacetate;2NPH;2
114_O90.cdf;Oxaloacetate;2NPH;3
114_O90.cdf;Oxaloacetate;2NPH;4
114_O90.cdf;Oxoglutarate;3NPH;0
114_O90.cdf;Oxoglutarate;3NPH;1
114_O90.cdf;Oxoglutarate;3NPH;2
114_O90.cdf;Oxoglutarate;3NPH;3
114_O90.cdf;Oxoglutarate;3NPH;4
114_O90.cdf;Oxoglutarate;3NPH;5
114_O90.cdf;Aconitate;3NPH;0
114_O90.cdf;Aconitate;3NPH;1
114_O90.cdf;Aconitate;3NPH;2
114_O90.cdf;Aconitate;3NPH;3
114_O90.cdf;Aconitate;3NPH;4
114_O90.cdf;Aconitate;3NPH;5
114_O90.cdf;Aconitate;3NPH;6
114_O90.cdf;Glycerate;NPH;0
114_O90.cdf;Glycerate;NPH;1
114_O90.cdf;Glycerate;NPH;2
114_O90.cdf;Glycerate;NPH;3
114_O90.cdf;Glycolate;NPH;0
114_O90.cdf;Glycolate;NPH;1
114_O90.cdf;Glycolate;NPH;2
114_O90.cdf;Hydroxyglutarate;2NPH;0
114_O90.cdf;Hydroxyglutarate;2NPH;1
114_O90.cdf;Hydroxyglutarate;2NPH;2
114_O90.cdf;Hydroxyglutarate;2NPH;3
114_O90.cdf;Hydroxyglutarate;2NPH;4
114_O90.cdf;Hydroxyglutarate;2NPH;5
114_O90.cdf;Oxalate;2NPH;0
114_O90.cdf;Oxalate;2NPH;1
114_O90.cdf;Oxalate;2NPH;2
114_O90.cdf;Itaconate;2NPH;0
114_O90.cdf;Itaconate;2NPH;1
114_O90.cdf;Itaconate;2NPH;2
114_O90.cdf;Itaconate;2NPH;3
114_O90.cdf;Itaconate;2NPH;4
114_O90.cdf;Itaconate;2NPH;5
116_O91.cdf;Lactate;NPH;0
116_O91.cdf;Lactate;NPH;1
116_O91.cdf;Lactate;NPH;2
116_O91.cdf;Lactate;NPH;3
116_O91.cdf;Pyruvate;2NPH;0
116_O91.cdf;Pyruvate;2NPH;1
116_O91.cdf;Pyruvate;2NPH;2
116_O91.cdf;Pyruvate;2NPH;3
116_O91.cdf;Fumarate;2NPH;0
116_O91.cdf;Fumarate;2NPH;1
116_O91.cdf;Fumarate;2NPH;2
116_O91.cdf;Fumarate;2NPH;3
116_O91.cdf;Fumarate;2NPH;4
116_O91.cdf;Succinate;2NPH;0
116_O91.cdf;Succinate;2NPH;1
116_O91.cdf;Succinate;2NPH;2
116_O91.cdf;Succinate;2NPH;3
116_O91.cdf;Succinate;2NPH;4
116_O91.cdf;Malate;2NPH;0
116_O91.cdf;Malate;2NPH;1
116_O91.cdf;Malate;2NPH;2
116_O91.cdf;Malate;2NPH;3
116_O91.cdf;Malate;2NPH;4
116_O91.cdf;Isocitrate;2NPH;0
116_O91.cdf;Isocitrate;2NPH;1
116_O91.cdf;Isocitrate;2NPH;2
116_O91.cdf;Isocitrate;2NPH;3
116_O91.cdf;Isocitrate;2NPH;4
116_O91.cdf;Isocitrate;2NPH;5
116_O91.cdf;Isocitrate;2NPH;6
116_O91.cdf;Citrate;2NPH;0
116_O91.cdf;Citrate;2NPH;1
116_O91.cdf;Citrate;2NPH;2
116_O91.cdf;Citrate;2NPH;3
116_O91.cdf;Citrate;2NPH;4
116_O91.cdf;Citrate;2NPH;5
116_O91.cdf;Citrate;2NPH;6
116_O91.cdf;Oxaloacetate;2NPH;0
116_O91.cdf;Oxaloacetate;2NPH;1
116_O91.cdf;Oxaloacetate;2NPH;2
116_O91.cdf;Oxaloacetate;2NPH;3
116_O91.cdf;Oxaloacetate;2NPH;4
116_O91.cdf;Oxoglutarate;3NPH;0
116_O91.cdf;Oxoglutarate;3NPH;1
116_O91.cdf;Oxoglutarate;3NPH;2
116_O91.cdf;Oxoglutarate;3NPH;3
116_O91.cdf;Oxoglutarate;3NPH;4
116_O91.cdf;Oxoglutarate;3NPH;5
116_O91.cdf;Aconitate;3NPH;0
116_O91.cdf;Aconitate;3NPH;1
116_O91.cdf;Aconitate;3NPH;2
116_O91.cdf;Aconitate;3NPH;3
116_O91.cdf;Aconitate;3NPH;4
116_O91.cdf;Aconitate;3NPH;5
116_O91.cdf;Aconitate;3NPH;6
116_O91.cdf;Glycerate;NPH;0
116_O91.cdf;Glycerate;NPH;1
116_O91.cdf;Glycerate;NPH;2
116_O91.cdf;Glycerate;NPH;3
116_O91.cdf;Glycolate;NPH;0
116_O91.cdf;Glycolate;NPH;1
116_O91.cdf;Glycolate;NPH;2
116_O91.cdf;Hydroxyglutarate;2NPH;0
116_O91.cdf;Hydroxyglutarate;2NPH;1
116_O91.cdf;Hydroxyglutarate;2NPH;2
116_O91.cdf;Hydroxyglutarate;2NPH;3
116_O91.cdf;Hydroxyglutarate;2NPH;4
116_O91.cdf;Hydroxyglutarate;2NPH;5
116_O91.cdf;Oxalate;2NPH;0
116_O91.cdf;Oxalate;2NPH;1
116_O91.cdf;Oxalate;2NPH;2
116_O91.cdf;Itaconate;2NPH;0
116_O91.cdf;Itaconate;2NPH;1
116_O91.cdf;Itaconate;2NPH;2
116_O91.cdf;Itaconate;2NPH;3
116_O91.cdf;Itaconate;2NPH;4
116_O91.cdf;Itaconate;2NPH;5
117_O92.cdf;Lactate;NPH;0
117_O92.cdf;Lactate;NPH;1
117_O92.cdf;Lactate;NPH;2
117_O92.cdf;Lactate;NPH;3
117_O92.cdf;Pyruvate;2NPH;0
117_O92.cdf;Pyruvate;2NPH;1
117_O92.cdf;Pyruvate;2NPH;2
117_O92.cdf;Pyruvate;2NPH;3
