"metabolite";"derivative";"isotopologue";"sample";"area"
"405";"Malate";"2NPH";1;"023_O6.cdf";5400610.93180284
"406";"Malate";"2NPH";2;"023_O6.cdf";774366.725185685
"407";"Malate";"2NPH";3;"023_O6.cdf";86879.3450371371
"408";"Malate";"2NPH";4;"023_O6.cdf";0
"409";"Isocitrate";"2NPH";0;"023_O6.cdf";109139.912221472
"410";"Isocitrate";"2NPH";1;"023_O6.cdf";23101.9986495611
"411";"Isocitrate";"2NPH";2;"023_O6.cdf";5180.31060094531
"412";"Isocitrate";"2NPH";3;"023_O6.cdf";1012.3295070898
"413";"Isocitrate";"2NPH";4;"023_O6.cdf";211.147873058744
"414";"Isocitrate";"2NPH";5;"023_O6.cdf";313.281566509115
"415";"Isocitrate";"2NPH";6;"023_O6.cdf";614.287643484132
"416";"Citrate";"2NPH";0;"023_O6.cdf";5023726.43484132
"417";"Citrate";"2NPH";1;"023_O6.cdf";976852.302498312
"418";"Citrate";"2NPH";2;"023_O6.cdf";320443.065496286
"419";"Citrate";"2NPH";3;"023_O6.cdf";47790.5604321404
"420";"Citrate";"2NPH";4;"023_O6.cdf";3103.72045914922
"421";"Citrate";"2NPH";5;"023_O6.cdf";0
"422";"Citrate";"2NPH";6;"023_O6.cdf";0
"423";"Oxaloacetate";"2NPH";0;"023_O6.cdf";7718.73058744092
"424";"Oxaloacetate";"2NPH";1;"023_O6.cdf";615.820391627279
"425";"Oxaloacetate";"2NPH";2;"023_O6.cdf";0
"426";"Oxaloacetate";"2NPH";3;"023_O6.cdf";0
"427";"Oxaloacetate";"2NPH";4;"023_O6.cdf";0
"428";"Oxoglutarate";"3NPH";0;"023_O6.cdf";23475611.3774477
"429";"Oxoglutarate";"3NPH";1;"023_O6.cdf";6954986.4618501
"430";"Oxoglutarate";"3NPH";2;"023_O6.cdf";1279706.72518569
"431";"Oxoglutarate";"3NPH";3;"023_O6.cdf";178180.614449696
"432";"Oxoglutarate";"3NPH";4;"023_O6.cdf";10943.6394328157
"433";"Oxoglutarate";"3NPH";5;"023_O6.cdf";0
"434";"Aconitate";"3NPH";0;"023_O6.cdf";4940.74949358541
"435";"Aconitate";"3NPH";1;"023_O6.cdf";1240.31735313977
"436";"Aconitate";"3NPH";2;"023_O6.cdf";747.717758271438
"437";"Aconitate";"3NPH";3;"023_O6.cdf";143.646185010128
"438";"Aconitate";"3NPH";4;"023_O6.cdf";0
"439";"Aconitate";"3NPH";5;"023_O6.cdf";45.3814989871708
"440";"Aconitate";"3NPH";6;"023_O6.cdf";0
"441";"Glycerate";"NPH";0;"023_O6.cdf";300800.965563808
"442";"Glycerate";"NPH";1;"023_O6.cdf";29022.7751519244
"443";"Glycerate";"NPH";2;"023_O6.cdf";4371.16812964213
"444";"Glycerate";"NPH";3;"023_O6.cdf";412.849426063471
"445";"Glycolate";"NPH";0;"023_O6.cdf";36293.5043889264
"446";"Glycolate";"NPH";1;"023_O6.cdf";3456.10398379473
"447";"Glycolate";"NPH";2;"023_O6.cdf";0
"448";"Hydroxyglutarate";"2NPH";0;"023_O6.cdf";78623.4571235652
"449";"Hydroxyglutarate";"2NPH";1;"023_O6.cdf";15605.9756920999
"450";"Hydroxyglutarate";"2NPH";2;"023_O6.cdf";1417.27211343687
"451";"Hydroxyglutarate";"2NPH";3;"023_O6.cdf";0
"452";"Hydroxyglutarate";"2NPH";4;"023_O6.cdf";0
"453";"Hydroxyglutarate";"2NPH";5;"023_O6.cdf";0
"454";"Oxalate";"2NPH";0;"023_O6.cdf";10345496.772451
"455";"Oxalate";"2NPH";1;"023_O6.cdf";1827911.17488184
"456";"Oxalate";"2NPH";2;"023_O6.cdf";230292.518568535
"457";"Itaconate";"2NPH";0;"023_O6.cdf";3150.89804186361
"458";"Itaconate";"2NPH";1;"023_O6.cdf";410.222822417286
"459";"Itaconate";"2NPH";2;"023_O6.cdf";0
"460";"Itaconate";"2NPH";3;"023_O6.cdf";291.715057393653
"461";"Itaconate";"2NPH";4;"023_O6.cdf";65609.2370020257
"462";"Itaconate";"2NPH";5;"023_O6.cdf";12441.1141120864
"463";"Lactate";"NPH";0;"024_O7.cdf";0
"464";"Lactate";"NPH";1;"024_O7.cdf";0
"465";"Lactate";"NPH";2;"024_O7.cdf";0
"466";"Lactate";"NPH";3;"024_O7.cdf";0
"467";"Pyruvate";"2NPH";0;"024_O7.cdf";200140.228013029
"468";"Pyruvate";"2NPH";1;"024_O7.cdf";31926.5081433225
"469";"Pyruvate";"2NPH";2;"024_O7.cdf";3757.55048859935
"470";"Pyruvate";"2NPH";3;"024_O7.cdf";488.201954397394
"471";"Fumarate";"2NPH";0;"024_O7.cdf";341468.475570033
"472";"Fumarate";"2NPH";1;"024_O7.cdf";57647.4657980456
"473";"Fumarate";"2NPH";2;"024_O7.cdf";9988.97719869707
"474";"Fumarate";"2NPH";3;"024_O7.cdf";1183.1986970684
"475";"Fumarate";"2NPH";4;"024_O7.cdf";0
"476";"Succinate";"2NPH";0;"024_O7.cdf";1084814.66449511
"477";"Succinate";"2NPH";1;"024_O7.cdf";185361.941368078
"478";"Succinate";"2NPH";2;"024_O7.cdf";27534.983713355
"479";"Succinate";"2NPH";3;"024_O7.cdf";3523.73941368078
"480";"Succinate";"2NPH";4;"024_O7.cdf";0
"481";"Malate";"2NPH";0;"024_O7.cdf";17380444.9967427
"482";"Malate";"2NPH";1;"024_O7.cdf";4569740.69055375
"483";"Malate";"2NPH";2;"024_O7.cdf";657278.67752443
"484";"Malate";"2NPH";3;"024_O7.cdf";73305.8045602606
"485";"Malate";"2NPH";4;"024_O7.cdf";0
"486";"Isocitrate";"2NPH";0;"024_O7.cdf";74801.8501628664
"487";"Isocitrate";"2NPH";1;"024_O7.cdf";15569.3941368078
"488";"Isocitrate";"2NPH";2;"024_O7.cdf";3846.2996742671
"489";"Isocitrate";"2NPH";3;"024_O7.cdf";432
"490";"Isocitrate";"2NPH";4;"024_O7.cdf";0
"491";"Isocitrate";"2NPH";5;"024_O7.cdf";656.925081433225
"492";"Isocitrate";"2NPH";6;"024_O7.cdf";1076.19543973941
"493";"Citrate";"2NPH";0;"024_O7.cdf";3602098.11726384
"494";"Citrate";"2NPH";1;"024_O7.cdf";696707.785016287
"495";"Citrate";"2NPH";2;"024_O7.cdf";273947.661237785
"496";"Citrate";"2NPH";3;"024_O7.cdf";42014.7491856678
"497";"Citrate";"2NPH";4;"024_O7.cdf";0
"498";"Citrate";"2NPH";5;"024_O7.cdf";0
"499";"Citrate";"2NPH";6;"024_O7.cdf";0
"500";"Oxaloacetate";"2NPH";0;"024_O7.cdf";4442.27361563518
"501";"Oxaloacetate";"2NPH";1;"024_O7.cdf";852.612377850163
"502";"Oxaloacetate";"2NPH";2;"024_O7.cdf";122.612377850163
"503";"Oxaloacetate";"2NPH";3;"024_O7.cdf";465.798045602606
"504";"Oxaloacetate";"2NPH";4;"024_O7.cdf";364.065146579805
"505";"Oxoglutarate";"3NPH";0;"024_O7.cdf";21267482.2996743
"506";"Oxoglutarate";"3NPH";1;"024_O7.cdf";6289251.33550489
"507";"Oxoglutarate";"3NPH";2;"024_O7.cdf";1143133.9218241
"508";"Oxoglutarate";"3NPH";3;"024_O7.cdf";164285.765472313
"509";"Oxoglutarate";"3NPH";4;"024_O7.cdf";7667.41368078176
"510";"Oxoglutarate";"3NPH";5;"024_O7.cdf";0
"511";"Aconitate";"3NPH";0;"024_O7.cdf";3950.67100977199
"512";"Aconitate";"3NPH";1;"024_O7.cdf";793.986970684039
"513";"Aconitate";"3NPH";2;"024_O7.cdf";0
"514";"Aconitate";"3NPH";3;"024_O7.cdf";96.9771986970684
"515";"Aconitate";"3NPH";4;"024_O7.cdf";0
"516";"Aconitate";"3NPH";5;"024_O7.cdf";0
"517";"Aconitate";"3NPH";6;"024_O7.cdf";0
"518";"Glycerate";"NPH";0;"024_O7.cdf";169046.058631922
"519";"Glycerate";"NPH";1;"024_O7.cdf";16199.0814332248
"520";"Glycerate";"NPH";2;"024_O7.cdf";2490.92508143322
"521";"Glycerate";"NPH";3;"024_O7.cdf";0
"522";"Glycolate";"NPH";0;"024_O7.cdf";38665.0488599349
"523";"Glycolate";"NPH";1;"024_O7.cdf";3525.02280130293
"524";"Glycolate";"NPH";2;"024_O7.cdf";699.817589576547
"525";"Hydroxyglutarate";"2NPH";0;"024_O7.cdf";51653.7524429967
"526";"Hydroxyglutarate";"2NPH";1;"024_O7.cdf";8887.28990228013
"527";"Hydroxyglutarate";"2NPH";2;"024_O7.cdf";1299.1009771987
"528";"Hydroxyglutarate";"2NPH";3;"024_O7.cdf";0
"529";"Hydroxyglutarate";"2NPH";4;"024_O7.cdf";0
"530";"Hydroxyglutarate";"2NPH";5;"024_O7.cdf";0
"531";"Oxalate";"2NPH";0;"024_O7.cdf";7851746.35830619
"532";"Oxalate";"2NPH";1;"024_O7.cdf";1309551.92833876
"533";"Oxalate";"2NPH";2;"024_O7.cdf";158584.631921824
"534";"Itaconate";"2NPH";0;"024_O7.cdf";1461.15309446254
"535";"Itaconate";"2NPH";1;"024_O7.cdf";185.087947882736
"536";"Itaconate";"2NPH";2;"024_O7.cdf";0
"537";"Itaconate";"2NPH";3;"024_O7.cdf";223.335504885993
"538";"Itaconate";"2NPH";4;"024_O7.cdf";41870.0586319218
"539";"Itaconate";"2NPH";5;"024_O7.cdf";10760.7622149837
"540";"Lactate";"NPH";0;"025_O8.cdf";0
"541";"Lactate";"NPH";1;"025_O8.cdf";0
"542";"Lactate";"NPH";2;"025_O8.cdf";0
"543";"Lactate";"NPH";3;"025_O8.cdf";0
"544";"Pyruvate";"2NPH";0;"025_O8.cdf";320537.331589274
"545";"Pyruvate";"2NPH";1;"025_O8.cdf";47027.0241988228
"546";"Pyruvate";"2NPH";2;"025_O8.cdf";6787.39699149771
"547";"Pyruvate";"2NPH";3;"025_O8.cdf";610.53629823414
"548";"Fumarate";"2NPH";0;"025_O8.cdf";596186.762589928
"549";"Fumarate";"2NPH";1;"025_O8.cdf";101817.880967953
"550";"Fumarate";"2NPH";2;"025_O8.cdf";14878.3257030739
"551";"Fumarate";"2NPH";3;"025_O8.cdf";1540.92217135383
"552";"Fumarate";"2NPH";4;"025_O8.cdf";0
"553";"Succinate";"2NPH";0;"025_O8.cdf";1796728.32570307
"554";"Succinate";"2NPH";1;"025_O8.cdf";329720.588620013
"555";"Succinate";"2NPH";2;"025_O8.cdf";45204.1007194245
"556";"Succinate";"2NPH";3;"025_O8.cdf";6051.62197514716
"557";"Succinate";"2NPH";4;"025_O8.cdf";0
"558";"Malate";"2NPH";0;"025_O8.cdf";17377582.8188358
"559";"Malate";"2NPH";1;"025_O8.cdf";4556584.14650098
"560";"Malate";"2NPH";2;"025_O8.cdf";665042.694571616
"561";"Malate";"2NPH";3;"025_O8.cdf";76391.1118378025
"562";"Malate";"2NPH";4;"025_O8.cdf";0
"563";"Isocitrate";"2NPH";0;"025_O8.cdf";113938.737737083
"564";"Isocitrate";"2NPH";1;"025_O8.cdf";24271.0398953564
"565";"Isocitrate";"2NPH";2;"025_O8.cdf";5194.15958142577
"566";"Isocitrate";"2NPH";3;"025_O8.cdf";1146.8345323741
"567";"Isocitrate";"2NPH";4;"025_O8.cdf";227.462393721387
"568";"Isocitrate";"2NPH";5;"025_O8.cdf";0
"569";"Isocitrate";"2NPH";6;"025_O8.cdf";530.4839764552
"570";"Citrate";"2NPH";0;"025_O8.cdf";4983634.85938522
"571";"Citrate";"2NPH";1;"025_O8.cdf";972751.425768476
"572";"Citrate";"2NPH";2;"025_O8.cdf";362611.733158927
"573";"Citrate";"2NPH";3;"025_O8.cdf";56315.4676258993
"574";"Citrate";"2NPH";4;"025_O8.cdf";3410.18966644866
"575";"Citrate";"2NPH";5;"025_O8.cdf";0
"576";"Citrate";"2NPH";6;"025_O8.cdf";0
"577";"Oxaloacetate";"2NPH";0;"025_O8.cdf";6551.83780248529
"578";"Oxaloacetate";"2NPH";1;"025_O8.cdf";1238.57423152387
"579";"Oxaloacetate";"2NPH";2;"025_O8.cdf";151.039895356442
"580";"Oxaloacetate";"2NPH";3;"025_O8.cdf";900.967952910399
"581";"Oxaloacetate";"2NPH";4;"025_O8.cdf";232.151733158927
"582";"Oxoglutarate";"3NPH";0;"025_O8.cdf";19092885.9058208
"583";"Oxoglutarate";"3NPH";1;"025_O8.cdf";5684045.81425769
"584";"Oxoglutarate";"3NPH";2;"025_O8.cdf";1030038.3322433
"585";"Oxoglutarate";"3NPH";3;"025_O8.cdf";149910.091563113
"586";"Oxoglutarate";"3NPH";4;"025_O8.cdf";7645.57226945716
"587";"Oxoglutarate";"3NPH";5;"025_O8.cdf";0
"588";"Aconitate";"3NPH";0;"025_O8.cdf";5971.66775670373
"589";"Aconitate";"3NPH";1;"025_O8.cdf";2266.65140614781
"590";"Aconitate";"3NPH";2;"025_O8.cdf";619.378678875082
"591";"Aconitate";"3NPH";3;"025_O8.cdf";220.091563113146
"592";"Aconitate";"3NPH";4;"025_O8.cdf";0
"593";"Aconitate";"3NPH";5;"025_O8.cdf";0
"594";"Aconitate";"3NPH";6;"025_O8.cdf";0
"595";"Glycerate";"NPH";0;"025_O8.cdf";250642.079790713
"596";"Glycerate";"NPH";1;"025_O8.cdf";22152.7076520602
"597";"Glycerate";"NPH";2;"025_O8.cdf";3180.92217135383
"598";"Glycerate";"NPH";3;"025_O8.cdf";291.556572923479
"599";"Glycolate";"NPH";0;"025_O8.cdf";42527.3119686069
"600";"Glycolate";"NPH";1;"025_O8.cdf";4112.19097449313
"601";"Glycolate";"NPH";2;"025_O8.cdf";540.915631131459
"602";"Hydroxyglutarate";"2NPH";0;"025_O8.cdf";41896.9980379333
"603";"Hydroxyglutarate";"2NPH";1;"025_O8.cdf";9028.55461085677
"604";"Hydroxyglutarate";"2NPH";2;"025_O8.cdf";848.207979071288
"605";"Hydroxyglutarate";"2NPH";3;"025_O8.cdf";0
"606";"Hydroxyglutarate";"2NPH";4;"025_O8.cdf";0
"607";"Hydroxyglutarate";"2NPH";5;"025_O8.cdf";0
"608";"Oxalate";"2NPH";0;"025_O8.cdf";9586759.24787443
"609";"Oxalate";"2NPH";1;"025_O8.cdf";1663505.13407456
"610";"Oxalate";"2NPH";2;"025_O8.cdf";208815.389143231
"611";"Itaconate";"2NPH";0;"025_O8.cdf";2111.32766514061
"612";"Itaconate";"2NPH";1;"025_O8.cdf";568.848920863309
"613";"Itaconate";"2NPH";2;"025_O8.cdf";0
"614";"Itaconate";"2NPH";3;"025_O8.cdf";190.667102681491
"615";"Itaconate";"2NPH";4;"025_O8.cdf";57122.7599738391
"616";"Itaconate";"2NPH";5;"025_O8.cdf";11899.0124264225
"617";"Lactate";"NPH";0;"026_O9.cdf";0
"618";"Lactate";"NPH";1;"026_O9.cdf";0
"619";"Lactate";"NPH";2;"026_O9.cdf";0
"620";"Lactate";"NPH";3;"026_O9.cdf";0
"621";"Pyruvate";"2NPH";0;"026_O9.cdf";204305.576119403
"622";"Pyruvate";"2NPH";1;"026_O9.cdf";31888.9910447761
"623";"Pyruvate";"2NPH";2;"026_O9.cdf";4367.0447761194
"624";"Pyruvate";"2NPH";3;"026_O9.cdf";273.892537313433
"625";"Fumarate";"2NPH";0;"026_O9.cdf";325720.913432836
"626";"Fumarate";"2NPH";1;"026_O9.cdf";58737.7074626866
"627";"Fumarate";"2NPH";2;"026_O9.cdf";9458.66268656716
"628";"Fumarate";"2NPH";3;"026_O9.cdf";553.194029850746
"629";"Fumarate";"2NPH";4;"026_O9.cdf";0
"630";"Succinate";"2NPH";0;"026_O9.cdf";1246605.86268657
"631";"Succinate";"2NPH";1;"026_O9.cdf";219349.611940299
"632";"Succinate";"2NPH";2;"026_O9.cdf";32547.8925373134
"633";"Succinate";"2NPH";3;"026_O9.cdf";3709.3552238806
"634";"Succinate";"2NPH";4;"026_O9.cdf";0
"635";"Malate";"2NPH";0;"026_O9.cdf";16813829.0447761
"636";"Malate";"2NPH";1;"026_O9.cdf";4473709.21791045
"637";"Malate";"2NPH";2;"026_O9.cdf";651592.429850746
"638";"Malate";"2NPH";3;"026_O9.cdf";74361.3014925373
"639";"Malate";"2NPH";4;"026_O9.cdf";0
"640";"Isocitrate";"2NPH";0;"026_O9.cdf";93900.6328358209
"641";"Isocitrate";"2NPH";1;"026_O9.cdf";19253.1343283582
"642";"Isocitrate";"2NPH";2;"026_O9.cdf";4391.6
"643";"Isocitrate";"2NPH";3;"026_O9.cdf";743.737313432836
"644";"Isocitrate";"2NPH";4;"026_O9.cdf";82.4716417910448
"645";"Isocitrate";"2NPH";5;"026_O9.cdf";453.116417910448
"646";"Isocitrate";"2NPH";6;"026_O9.cdf";1980.39402985075
"647";"Citrate";"2NPH";0;"026_O9.cdf";5338039.91641791
"648";"Citrate";"2NPH";1;"026_O9.cdf";1031501.35522388
"649";"Citrate";"2NPH";2;"026_O9.cdf";252994.065671642
"650";"Citrate";"2NPH";3;"026_O9.cdf";36340.8417910448
"651";"Citrate";"2NPH";4;"026_O9.cdf";1892.11940298507
"652";"Citrate";"2NPH";5;"026_O9.cdf";0
"653";"Citrate";"2NPH";6;"026_O9.cdf";0
"654";"Oxaloacetate";"2NPH";0;"026_O9.cdf";6335.53432835821
"655";"Oxaloacetate";"2NPH";1;"026_O9.cdf";534.644776119403
"656";"Oxaloacetate";"2NPH";2;"026_O9.cdf";0
"657";"Oxaloacetate";"2NPH";3;"026_O9.cdf";543.020895522388
"658";"Oxaloacetate";"2NPH";4;"026_O9.cdf";1568.6447761194
"659";"Oxoglutarate";"3NPH";0;"026_O9.cdf";20623055.4208955
"660";"Oxoglutarate";"3NPH";1;"026_O9.cdf";6122141.06865672
"661";"Oxoglutarate";"3NPH";2;"026_O9.cdf";1117429.62985075
"662";"Oxoglutarate";"3NPH";3;"026_O9.cdf";161251.647761194
"663";"Oxoglutarate";"3NPH";4;"026_O9.cdf";12510.9313432836
"664";"Oxoglutarate";"3NPH";5;"026_O9.cdf";0
"665";"Aconitate";"3NPH";0;"026_O9.cdf";4490.54328358209
"666";"Aconitate";"3NPH";1;"026_O9.cdf";1700.68656716418
"667";"Aconitate";"3NPH";2;"026_O9.cdf";767.277611940298
"668";"Aconitate";"3NPH";3;"026_O9.cdf";31.9164179104478
"669";"Aconitate";"3NPH";4;"026_O9.cdf";0
"670";"Aconitate";"3NPH";5;"026_O9.cdf";32.5970149253731
"671";"Aconitate";"3NPH";6;"026_O9.cdf";0
"672";"Glycerate";"NPH";0;"026_O9.cdf";175120.173134328
"673";"Glycerate";"NPH";1;"026_O9.cdf";16062.3462686567
"674";"Glycerate";"NPH";2;"026_O9.cdf";2449.26567164179
"675";"Glycerate";"NPH";3;"026_O9.cdf";0
"676";"Glycolate";"NPH";0;"026_O9.cdf";33408.6149253731
"677";"Glycolate";"NPH";1;"026_O9.cdf";3219.34925373134
"678";"Glycolate";"NPH";2;"026_O9.cdf";514.346268656716
"679";"Hydroxyglutarate";"2NPH";0;"026_O9.cdf";57191.1462686567
"680";"Hydroxyglutarate";"2NPH";1;"026_O9.cdf";10996.2447761194
"681";"Hydroxyglutarate";"2NPH";2;"026_O9.cdf";1177.02686567164
"682";"Hydroxyglutarate";"2NPH";3;"026_O9.cdf";0
"683";"Hydroxyglutarate";"2NPH";4;"026_O9.cdf";0
"684";"Hydroxyglutarate";"2NPH";5;"026_O9.cdf";0
"685";"Oxalate";"2NPH";0;"026_O9.cdf";8794146.87761194
"686";"Oxalate";"2NPH";1;"026_O9.cdf";1495039.6238806
"687";"Oxalate";"2NPH";2;"026_O9.cdf";191777.050746269
"688";"Itaconate";"2NPH";0;"026_O9.cdf";2268.35223880597
"689";"Itaconate";"2NPH";1;"026_O9.cdf";0
"690";"Itaconate";"2NPH";2;"026_O9.cdf";0
"691";"Itaconate";"2NPH";3;"026_O9.cdf";0
"692";"Itaconate";"2NPH";4;"026_O9.cdf";60479.0268656716
"693";"Itaconate";"2NPH";5;"026_O9.cdf";12330.328358209
"694";"Lactate";"NPH";0;"027_O10.cdf";0
"695";"Lactate";"NPH";1;"027_O10.cdf";0
"696";"Lactate";"NPH";2;"027_O10.cdf";0
"697";"Lactate";"NPH";3;"027_O10.cdf";0
"698";"Pyruvate";"2NPH";0;"027_O10.cdf";579376.449175824
"699";"Pyruvate";"2NPH";1;"027_O10.cdf";84139.8557692308
"700";"Pyruvate";"2NPH";2;"027_O10.cdf";12098.1799450549
"701";"Pyruvate";"2NPH";3;"027_O10.cdf";893.804945054945
"702";"Fumarate";"2NPH";0;"027_O10.cdf";672479.223901099
"703";"Fumarate";"2NPH";1;"027_O10.cdf";116390.501373626
"704";"Fumarate";"2NPH";2;"027_O10.cdf";17674.010989011
"705";"Fumarate";"2NPH";3;"027_O10.cdf";2530.7760989011
"706";"Fumarate";"2NPH";4;"027_O10.cdf";0
"707";"Succinate";"2NPH";0;"027_O10.cdf";1564215.93406593
"708";"Succinate";"2NPH";1;"027_O10.cdf";267489.175824176
"709";"Succinate";"2NPH";2;"027_O10.cdf";39849.4093406593
"710";"Succinate";"2NPH";3;"027_O10.cdf";5432.9945054945
"711";"Succinate";"2NPH";4;"027_O10.cdf";0
"712";"Malate";"2NPH";0;"027_O10.cdf";21707077.0123626
"713";"Malate";"2NPH";1;"027_O10.cdf";5892376.69642857
"714";"Malate";"2NPH";2;"027_O10.cdf";844386.339285714
"715";"Malate";"2NPH";3;"027_O10.cdf";97114.4162087912
"716";"Malate";"2NPH";4;"027_O10.cdf";0
"717";"Isocitrate";"2NPH";0;"027_O10.cdf";104445.679945055
"718";"Isocitrate";"2NPH";1;"027_O10.cdf";22183.1181318681
"719";"Isocitrate";"2NPH";2;"027_O10.cdf";4256.92994505495
"720";"Isocitrate";"2NPH";3;"027_O10.cdf";1031.60714285714
"721";"Isocitrate";"2NPH";4;"027_O10.cdf";161.888736263736
"722";"Isocitrate";"2NPH";5;"027_O10.cdf";280.29532967033
"723";"Isocitrate";"2NPH";6;"027_O10.cdf";0
"724";"Citrate";"2NPH";0;"027_O10.cdf";4615304.09340659
"725";"Citrate";"2NPH";1;"027_O10.cdf";873250.391483516
"726";"Citrate";"2NPH";2;"027_O10.cdf";267556.208791209
"727";"Citrate";"2NPH";3;"027_O10.cdf";37258.7774725275
"728";"Citrate";"2NPH";4;"027_O10.cdf";3077.08104395604
"729";"Citrate";"2NPH";5;"027_O10.cdf";0
"730";"Citrate";"2NPH";6;"027_O10.cdf";0
"731";"Oxaloacetate";"2NPH";0;"027_O10.cdf";9030.90659340659
"732";"Oxaloacetate";"2NPH";1;"027_O10.cdf";1741.20192307692
"733";"Oxaloacetate";"2NPH";2;"027_O10.cdf";453.379120879121
"734";"Oxaloacetate";"2NPH";3;"027_O10.cdf";919.862637362637
"735";"Oxaloacetate";"2NPH";4;"027_O10.cdf";427.019230769231
"736";"Oxoglutarate";"3NPH";0;"027_O10.cdf";24107834.9725275
"737";"Oxoglutarate";"3NPH";1;"027_O10.cdf";7145016.44917582
"738";"Oxoglutarate";"3NPH";2;"027_O10.cdf";1327193.61950549
"739";"Oxoglutarate";"3NPH";3;"027_O10.cdf";184013.255494505
"740";"Oxoglutarate";"3NPH";4;"027_O10.cdf";11632.9532967033
"741";"Oxoglutarate";"3NPH";5;"027_O10.cdf";0
"742";"Aconitate";"3NPH";0;"027_O10.cdf";4719.91758241758
"743";"Aconitate";"3NPH";1;"027_O10.cdf";1386.97802197802
"744";"Aconitate";"3NPH";2;"027_O10.cdf";482.603021978022
"745";"Aconitate";"3NPH";3;"027_O10.cdf";37.1497252747253
"746";"Aconitate";"3NPH";4;"027_O10.cdf";0
"747";"Aconitate";"3NPH";5;"027_O10.cdf";0
"748";"Aconitate";"3NPH";6;"027_O10.cdf";0
"749";"Glycerate";"NPH";0;"027_O10.cdf";270023.173076923
"750";"Glycerate";"NPH";1;"027_O10.cdf";24180.2747252747
"751";"Glycerate";"NPH";2;"027_O10.cdf";3422.55494505495
"752";"Glycerate";"NPH";3;"027_O10.cdf";0
"753";"Glycolate";"NPH";0;"027_O10.cdf";67629.3337912088
"754";"Glycolate";"NPH";1;"027_O10.cdf";6418.96291208791
"755";"Glycolate";"NPH";2;"027_O10.cdf";715.171703296703
"756";"Hydroxyglutarate";"2NPH";0;"027_O10.cdf";72321.4423076923
"757";"Hydroxyglutarate";"2NPH";1;"027_O10.cdf";13977.4038461538
"758";"Hydroxyglutarate";"2NPH";2;"027_O10.cdf";977.074175824176
"759";"Hydroxyglutarate";"2NPH";3;"027_O10.cdf";0
"760";"Hydroxyglutarate";"2NPH";4;"027_O10.cdf";0
"761";"Hydroxyglutarate";"2NPH";5;"027_O10.cdf";0
"762";"Oxalate";"2NPH";0;"027_O10.cdf";10609868.8598901
"763";"Oxalate";"2NPH";1;"027_O10.cdf";1867327.65796703
"764";"Oxalate";"2NPH";2;"027_O10.cdf";236524.409340659
"765";"Itaconate";"2NPH";0;"027_O10.cdf";2398.28296703297
"766";"Itaconate";"2NPH";1;"027_O10.cdf";264.182692307692
"767";"Itaconate";"2NPH";2;"027_O10.cdf";0
"768";"Itaconate";"2NPH";3;"027_O10.cdf";987.699175824176
"769";"Itaconate";"2NPH";4;"027_O10.cdf";91034.0453296703
"770";"Itaconate";"2NPH";5;"027_O10.cdf";26678.592032967
"771";"Lactate";"NPH";0;"029_O11.cdf";0
"772";"Lactate";"NPH";1;"029_O11.cdf";0
"773";"Lactate";"NPH";2;"029_O11.cdf";0
"774";"Lactate";"NPH";3;"029_O11.cdf";0
"775";"Pyruvate";"2NPH";0;"029_O11.cdf";184371.036116045
"776";"Pyruvate";"2NPH";1;"029_O11.cdf";31353.6944937833
"777";"Pyruvate";"2NPH";2;"029_O11.cdf";5080.14209591474
"778";"Pyruvate";"2NPH";3;"029_O11.cdf";292.380106571936
"779";"Fumarate";"2NPH";0;"029_O11.cdf";398886.228537596
"780";"Fumarate";"2NPH";1;"029_O11.cdf";70217.7501480166
"781";"Fumarate";"2NPH";2;"029_O11.cdf";10396.2462995856
"782";"Fumarate";"2NPH";3;"029_O11.cdf";1036.82652457075
"783";"Fumarate";"2NPH";4;"029_O11.cdf";0
"784";"Succinate";"2NPH";0;"029_O11.cdf";1076745.21018354
"785";"Succinate";"2NPH";1;"029_O11.cdf";181184.23919479
"786";"Succinate";"2NPH";2;"029_O11.cdf";27302.3208999408
"787";"Succinate";"2NPH";3;"029_O11.cdf";3504.38721136767
"788";"Succinate";"2NPH";4;"029_O11.cdf";0
"789";"Malate";"2NPH";0;"029_O11.cdf";11892431.6814683
"790";"Malate";"2NPH";1;"029_O11.cdf";2738394.47010065
"791";"Malate";"2NPH";2;"029_O11.cdf";407708.969804618
"792";"Malate";"2NPH";3;"029_O11.cdf";47357.4008288928
"793";"Malate";"2NPH";4;"029_O11.cdf";0
"794";"Isocitrate";"2NPH";0;"029_O11.cdf";211385.263469509
"795";"Isocitrate";"2NPH";1;"029_O11.cdf";45290.1006512729
"796";"Isocitrate";"2NPH";2;"029_O11.cdf";8128.69153345175
"797";"Isocitrate";"2NPH";3;"029_O11.cdf";1619.1296625222
"798";"Isocitrate";"2NPH";4;"029_O11.cdf";535.606867969213
"799";"Isocitrate";"2NPH";5;"029_O11.cdf";405.731201894612
"800";"Isocitrate";"2NPH";6;"029_O11.cdf";0
"801";"Citrate";"2NPH";0;"029_O11.cdf";4248042.36234458
"802";"Citrate";"2NPH";1;"029_O11.cdf";806878.223801066
"803";"Citrate";"2NPH";2;"029_O11.cdf";141954.114860864
"804";"Citrate";"2NPH";3;"029_O11.cdf";18259.6921255181
"805";"Citrate";"2NPH";4;"029_O11.cdf";0
"806";"Citrate";"2NPH";5;"029_O11.cdf";0
"807";"Citrate";"2NPH";6;"029_O11.cdf";0
