sample;metabolite;derivative;isotopologue
043_A25.cdf;Isoleucine;AccQ;0
043_A25.cdf;Isoleucine;AccQ;1
043_A25.cdf;Isoleucine;AccQ;2
043_A25.cdf;Isoleucine;AccQ;3
043_A25.cdf;Isoleucine;AccQ;4
043_A25.cdf;Isoleucine;AccQ;5
043_A25.cdf;Isoleucine;AccQ;6
043_A25.cdf;Leucine;AccQ;0
043_A25.cdf;Leucine;AccQ;1
043_A25.cdf;Leucine;AccQ;2
043_A25.cdf;Leucine;AccQ;3
043_A25.cdf;Leucine;AccQ;4
043_A25.cdf;Leucine;AccQ;5
043_A25.cdf;Leucine;AccQ;6
043_A25.cdf;Lysine;AccQ;0
043_A25.cdf;Lysine;AccQ;1
043_A25.cdf;Lysine;AccQ;2
043_A25.cdf;Lysine;AccQ;3
043_A25.cdf;Lysine;AccQ;4
043_A25.cdf;Lysine;AccQ;5
043_A25.cdf;Lysine;AccQ;6
043_A25.cdf;Methionine;AccQ;0
043_A25.cdf;Methionine;AccQ;1
043_A25.cdf;Methionine;AccQ;2
043_A25.cdf;Methionine;AccQ;3
043_A25.cdf;Methionine;AccQ;4
043_A25.cdf;Methionine;AccQ;5
043_A25.cdf;Norvaline;AccQ;0
043_A25.cdf;Norvaline;AccQ;1
043_A25.cdf;Norvaline;AccQ;2
043_A25.cdf;Norvaline;AccQ;3
043_A25.cdf;Norvaline;AccQ;4
043_A25.cdf;Norvaline;AccQ;5
043_A25.cdf;Phenylalanine;AccQ;0
043_A25.cdf;Phenylalanine;AccQ;1
043_A25.cdf;Phenylalanine;AccQ;2
043_A25.cdf;Phenylalanine;AccQ;3
043_A25.cdf;Phenylalanine;AccQ;4
043_A25.cdf;Phenylalanine;AccQ;5
043_A25.cdf;Phenylalanine;AccQ;6
043_A25.cdf;Phenylalanine;AccQ;7
043_A25.cdf;Phenylalanine;AccQ;8
043_A25.cdf;Phenylalanine;AccQ;9
043_A25.cdf;Proline;AccQ;0
043_A25.cdf;Proline;AccQ;1
043_A25.cdf;Proline;AccQ;2
043_A25.cdf;Proline;AccQ;3
043_A25.cdf;Proline;AccQ;4
043_A25.cdf;Proline;AccQ;5
043_A25.cdf;Serine;AccQ;0
043_A25.cdf;Serine;AccQ;1
043_A25.cdf;Serine;AccQ;2
043_A25.cdf;Serine;AccQ;3
043_A25.cdf;Threonine;AccQ;0
043_A25.cdf;Threonine;AccQ;1
043_A25.cdf;Threonine;AccQ;2
043_A25.cdf;Threonine;AccQ;3
043_A25.cdf;Threonine;AccQ;4
043_A25.cdf;Tryptophan;AccQ;0
043_A25.cdf;Tryptophan;AccQ;1
043_A25.cdf;Tryptophan;AccQ;2
043_A25.cdf;Tryptophan;AccQ;3
043_A25.cdf;Tryptophan;AccQ;4
043_A25.cdf;Tryptophan;AccQ;5
043_A25.cdf;Tryptophan;AccQ;6
043_A25.cdf;Tryptophan;AccQ;7
043_A25.cdf;Tryptophan;AccQ;8
043_A25.cdf;Tryptophan;AccQ;9
043_A25.cdf;Tryptophan;AccQ;10
043_A25.cdf;Tryptophan;AccQ;11
043_A25.cdf;Tyrosine;AccQ;0
043_A25.cdf;Tyrosine;AccQ;1
043_A25.cdf;Tyrosine;AccQ;2
043_A25.cdf;Tyrosine;AccQ;3
043_A25.cdf;Tyrosine;AccQ;4
043_A25.cdf;Tyrosine;AccQ;5
043_A25.cdf;Tyrosine;AccQ;6
043_A25.cdf;Tyrosine;AccQ;7
043_A25.cdf;Tyrosine;AccQ;8
043_A25.cdf;Tyrosine;AccQ;9
043_A25.cdf;Valine;AccQ;0
043_A25.cdf;Valine;AccQ;1
043_A25.cdf;Valine;AccQ;2
043_A25.cdf;Valine;AccQ;3
043_A25.cdf;Valine;AccQ;4
043_A25.cdf;Valine;AccQ;5
043_A25.cdf;GABA;AccQ;0
043_A25.cdf;GABA;AccQ;1
043_A25.cdf;GABA;AccQ;2
043_A25.cdf;GABA;AccQ;3
043_A25.cdf;GABA;AccQ;4
043_A25.cdf;Glutamate;AccQ;0
043_A25.cdf;Glutamate;AccQ;1
043_A25.cdf;Glutamate;AccQ;2
043_A25.cdf;Glutamate;AccQ;3
043_A25.cdf;Glutamate;AccQ;4
043_A25.cdf;Glutamate;AccQ;5
043_A25.cdf;Ornithine;2AccQ;0
043_A25.cdf;Ornithine;2AccQ;1
043_A25.cdf;Ornithine;2AccQ;2
043_A25.cdf;Ornithine;2AccQ;3
043_A25.cdf;Ornithine;2AccQ;4
043_A25.cdf;Ornithine;2AccQ;5
044_A26.cdf;Alanine;AccQ;0
044_A26.cdf;Alanine;AccQ;1
044_A26.cdf;Alanine;AccQ;2
044_A26.cdf;Alanine;AccQ;3
044_A26.cdf;Arginine;AccQ;0
044_A26.cdf;Arginine;AccQ;1
044_A26.cdf;Arginine;AccQ;2
044_A26.cdf;Arginine;AccQ;3
044_A26.cdf;Arginine;AccQ;4
044_A26.cdf;Arginine;AccQ;5
044_A26.cdf;Arginine;AccQ;6
044_A26.cdf;Asparagine;AccQ;0
044_A26.cdf;Asparagine;AccQ;1
044_A26.cdf;Asparagine;AccQ;2
044_A26.cdf;Asparagine;AccQ;3
044_A26.cdf;Asparagine;AccQ;4
044_A26.cdf;Aspartate;AccQ;0
044_A26.cdf;Aspartate;AccQ;1
044_A26.cdf;Aspartate;AccQ;2
044_A26.cdf;Aspartate;AccQ;3
044_A26.cdf;Aspartate;AccQ;4
044_A26.cdf;Citrulline;AccQ;0
044_A26.cdf;Citrulline;AccQ;1
044_A26.cdf;Citrulline;AccQ;2
044_A26.cdf;Citrulline;AccQ;3
044_A26.cdf;Citrulline;AccQ;4
044_A26.cdf;Citrulline;AccQ;5
044_A26.cdf;Citrulline;AccQ;6
044_A26.cdf;Glutamine;AccQ;0
044_A26.cdf;Glutamine;AccQ;1
044_A26.cdf;Glutamine;AccQ;2
044_A26.cdf;Glutamine;AccQ;3
044_A26.cdf;Glutamine;AccQ;4
044_A26.cdf;Glutamine;AccQ;5
044_A26.cdf;Glycine;AccQ;0
044_A26.cdf;Glycine;AccQ;1
044_A26.cdf;Glycine;AccQ;2
044_A26.cdf;Histidine;AccQ;0
044_A26.cdf;Histidine;AccQ;1
044_A26.cdf;Histidine;AccQ;2
044_A26.cdf;Histidine;AccQ;3
044_A26.cdf;Histidine;AccQ;4
044_A26.cdf;Histidine;AccQ;5
044_A26.cdf;Histidine;AccQ;6
044_A26.cdf;Isoleucine;AccQ;0
044_A26.cdf;Isoleucine;AccQ;1
044_A26.cdf;Isoleucine;AccQ;2
044_A26.cdf;Isoleucine;AccQ;3
044_A26.cdf;Isoleucine;AccQ;4
044_A26.cdf;Isoleucine;AccQ;5
044_A26.cdf;Isoleucine;AccQ;6
044_A26.cdf;Leucine;AccQ;0
044_A26.cdf;Leucine;AccQ;1
044_A26.cdf;Leucine;AccQ;2
044_A26.cdf;Leucine;AccQ;3
044_A26.cdf;Leucine;AccQ;4
044_A26.cdf;Leucine;AccQ;5
044_A26.cdf;Leucine;AccQ;6
044_A26.cdf;Lysine;AccQ;0
044_A26.cdf;Lysine;AccQ;1
044_A26.cdf;Lysine;AccQ;2
044_A26.cdf;Lysine;AccQ;3
044_A26.cdf;Lysine;AccQ;4
044_A26.cdf;Lysine;AccQ;5
044_A26.cdf;Lysine;AccQ;6
044_A26.cdf;Methionine;AccQ;0
044_A26.cdf;Methionine;AccQ;1
044_A26.cdf;Methionine;AccQ;2
044_A26.cdf;Methionine;AccQ;3
044_A26.cdf;Methionine;AccQ;4
044_A26.cdf;Methionine;AccQ;5
044_A26.cdf;Norvaline;AccQ;0
044_A26.cdf;Norvaline;AccQ;1
044_A26.cdf;Norvaline;AccQ;2
044_A26.cdf;Norvaline;AccQ;3
044_A26.cdf;Norvaline;AccQ;4
044_A26.cdf;Norvaline;AccQ;5
044_A26.cdf;Phenylalanine;AccQ;0
044_A26.cdf;Phenylalanine;AccQ;1
044_A26.cdf;Phenylalanine;AccQ;2
044_A26.cdf;Phenylalanine;AccQ;3
044_A26.cdf;Phenylalanine;AccQ;4
044_A26.cdf;Phenylalanine;AccQ;5
044_A26.cdf;Phenylalanine;AccQ;6
044_A26.cdf;Phenylalanine;AccQ;7
044_A26.cdf;Phenylalanine;AccQ;8
044_A26.cdf;Phenylalanine;AccQ;9
044_A26.cdf;Proline;AccQ;0
044_A26.cdf;Proline;AccQ;1
044_A26.cdf;Proline;AccQ;2
044_A26.cdf;Proline;AccQ;3
044_A26.cdf;Proline;AccQ;4
044_A26.cdf;Proline;AccQ;5
044_A26.cdf;Serine;AccQ;0
044_A26.cdf;Serine;AccQ;1
044_A26.cdf;Serine;AccQ;2
044_A26.cdf;Serine;AccQ;3
044_A26.cdf;Threonine;AccQ;0
044_A26.cdf;Threonine;AccQ;1
044_A26.cdf;Threonine;AccQ;2
044_A26.cdf;Threonine;AccQ;3
044_A26.cdf;Threonine;AccQ;4
044_A26.cdf;Tryptophan;AccQ;0
044_A26.cdf;Tryptophan;AccQ;1
044_A26.cdf;Tryptophan;AccQ;2
044_A26.cdf;Tryptophan;AccQ;3
044_A26.cdf;Tryptophan;AccQ;4
044_A26.cdf;Tryptophan;AccQ;5
044_A26.cdf;Tryptophan;AccQ;6
044_A26.cdf;Tryptophan;AccQ;7
044_A26.cdf;Tryptophan;AccQ;8
044_A26.cdf;Tryptophan;AccQ;9
044_A26.cdf;Tryptophan;AccQ;10
044_A26.cdf;Tryptophan;AccQ;11
044_A26.cdf;Tyrosine;AccQ;0
044_A26.cdf;Tyrosine;AccQ;1
044_A26.cdf;Tyrosine;AccQ;2
044_A26.cdf;Tyrosine;AccQ;3
044_A26.cdf;Tyrosine;AccQ;4
044_A26.cdf;Tyrosine;AccQ;5
044_A26.cdf;Tyrosine;AccQ;6
044_A26.cdf;Tyrosine;AccQ;7
044_A26.cdf;Tyrosine;AccQ;8
044_A26.cdf;Tyrosine;AccQ;9
044_A26.cdf;Valine;AccQ;0
044_A26.cdf;Valine;AccQ;1
044_A26.cdf;Valine;AccQ;2
044_A26.cdf;Valine;AccQ;3
044_A26.cdf;Valine;AccQ;4
044_A26.cdf;Valine;AccQ;5
044_A26.cdf;GABA;AccQ;0
044_A26.cdf;GABA;AccQ;1
044_A26.cdf;GABA;AccQ;2
044_A26.cdf;GABA;AccQ;3
044_A26.cdf;GABA;AccQ;4
044_A26.cdf;Glutamate;AccQ;0
044_A26.cdf;Glutamate;AccQ;1
044_A26.cdf;Glutamate;AccQ;2
044_A26.cdf;Glutamate;AccQ;3
044_A26.cdf;Glutamate;AccQ;4
044_A26.cdf;Glutamate;AccQ;5
044_A26.cdf;Ornithine;2AccQ;0
044_A26.cdf;Ornithine;2AccQ;1
044_A26.cdf;Ornithine;2AccQ;2
044_A26.cdf;Ornithine;2AccQ;3
044_A26.cdf;Ornithine;2AccQ;4
044_A26.cdf;Ornithine;2AccQ;5
045_A27.cdf;Alanine;AccQ;0
045_A27.cdf;Alanine;AccQ;1
045_A27.cdf;Alanine;AccQ;2
045_A27.cdf;Alanine;AccQ;3
045_A27.cdf;Arginine;AccQ;0
045_A27.cdf;Arginine;AccQ;1
045_A27.cdf;Arginine;AccQ;2
045_A27.cdf;Arginine;AccQ;3
045_A27.cdf;Arginine;AccQ;4
045_A27.cdf;Arginine;AccQ;5
045_A27.cdf;Arginine;AccQ;6
045_A27.cdf;Asparagine;AccQ;0
045_A27.cdf;Asparagine;AccQ;1
045_A27.cdf;Asparagine;AccQ;2
045_A27.cdf;Asparagine;AccQ;3
045_A27.cdf;Asparagine;AccQ;4
045_A27.cdf;Aspartate;AccQ;0
045_A27.cdf;Aspartate;AccQ;1
045_A27.cdf;Aspartate;AccQ;2
045_A27.cdf;Aspartate;AccQ;3
045_A27.cdf;Aspartate;AccQ;4
045_A27.cdf;Citrulline;AccQ;0
045_A27.cdf;Citrulline;AccQ;1
045_A27.cdf;Citrulline;AccQ;2
045_A27.cdf;Citrulline;AccQ;3
045_A27.cdf;Citrulline;AccQ;4
045_A27.cdf;Citrulline;AccQ;5
045_A27.cdf;Citrulline;AccQ;6
045_A27.cdf;Glutamine;AccQ;0
045_A27.cdf;Glutamine;AccQ;1
045_A27.cdf;Glutamine;AccQ;2
045_A27.cdf;Glutamine;AccQ;3
045_A27.cdf;Glutamine;AccQ;4
045_A27.cdf;Glutamine;AccQ;5
045_A27.cdf;Glycine;AccQ;0
045_A27.cdf;Glycine;AccQ;1
045_A27.cdf;Glycine;AccQ;2
045_A27.cdf;Histidine;AccQ;0
045_A27.cdf;Histidine;AccQ;1
045_A27.cdf;Histidine;AccQ;2
045_A27.cdf;Histidine;AccQ;3
045_A27.cdf;Histidine;AccQ;4
045_A27.cdf;Histidine;AccQ;5
045_A27.cdf;Histidine;AccQ;6
045_A27.cdf;Isoleucine;AccQ;0
045_A27.cdf;Isoleucine;AccQ;1
045_A27.cdf;Isoleucine;AccQ;2
045_A27.cdf;Isoleucine;AccQ;3
045_A27.cdf;Isoleucine;AccQ;4
045_A27.cdf;Isoleucine;AccQ;5
045_A27.cdf;Isoleucine;AccQ;6
045_A27.cdf;Leucine;AccQ;0
045_A27.cdf;Leucine;AccQ;1
045_A27.cdf;Leucine;AccQ;2
045_A27.cdf;Leucine;AccQ;3
045_A27.cdf;Leucine;AccQ;4
045_A27.cdf;Leucine;AccQ;5
045_A27.cdf;Leucine;AccQ;6
045_A27.cdf;Lysine;AccQ;0
045_A27.cdf;Lysine;AccQ;1
045_A27.cdf;Lysine;AccQ;2
045_A27.cdf;Lysine;AccQ;3
045_A27.cdf;Lysine;AccQ;4
045_A27.cdf;Lysine;AccQ;5
045_A27.cdf;Lysine;AccQ;6
045_A27.cdf;Methionine;AccQ;0
045_A27.cdf;Methionine;AccQ;1
045_A27.cdf;Methionine;AccQ;2
045_A27.cdf;Methionine;AccQ;3
045_A27.cdf;Methionine;AccQ;4
045_A27.cdf;Methionine;AccQ;5
045_A27.cdf;Norvaline;AccQ;0
045_A27.cdf;Norvaline;AccQ;1
045_A27.cdf;Norvaline;AccQ;2
045_A27.cdf;Norvaline;AccQ;3
045_A27.cdf;Norvaline;AccQ;4
045_A27.cdf;Norvaline;AccQ;5
045_A27.cdf;Phenylalanine;AccQ;0
045_A27.cdf;Phenylalanine;AccQ;1
045_A27.cdf;Phenylalanine;AccQ;2
045_A27.cdf;Phenylalanine;AccQ;3
045_A27.cdf;Phenylalanine;AccQ;4
045_A27.cdf;Phenylalanine;AccQ;5
045_A27.cdf;Phenylalanine;AccQ;6
045_A27.cdf;Phenylalanine;AccQ;7
045_A27.cdf;Phenylalanine;AccQ;8
045_A27.cdf;Phenylalanine;AccQ;9
045_A27.cdf;Proline;AccQ;0
045_A27.cdf;Proline;AccQ;1
045_A27.cdf;Proline;AccQ;2
045_A27.cdf;Proline;AccQ;3
045_A27.cdf;Proline;AccQ;4
045_A27.cdf;Proline;AccQ;5
045_A27.cdf;Serine;AccQ;0
045_A27.cdf;Serine;AccQ;1
045_A27.cdf;Serine;AccQ;2
045_A27.cdf;Serine;AccQ;3
045_A27.cdf;Threonine;AccQ;0
045_A27.cdf;Threonine;AccQ;1
045_A27.cdf;Threonine;AccQ;2
045_A27.cdf;Threonine;AccQ;3
045_A27.cdf;Threonine;AccQ;4
045_A27.cdf;Tryptophan;AccQ;0
045_A27.cdf;Tryptophan;AccQ;1
045_A27.cdf;Tryptophan;AccQ;2
045_A27.cdf;Tryptophan;AccQ;3
045_A27.cdf;Tryptophan;AccQ;4
045_A27.cdf;Tryptophan;AccQ;5
045_A27.cdf;Tryptophan;AccQ;6
045_A27.cdf;Tryptophan;AccQ;7
045_A27.cdf;Tryptophan;AccQ;8
045_A27.cdf;Tryptophan;AccQ;9
045_A27.cdf;Tryptophan;AccQ;10
045_A27.cdf;Tryptophan;AccQ;11
045_A27.cdf;Tyrosine;AccQ;0
045_A27.cdf;Tyrosine;AccQ;1
045_A27.cdf;Tyrosine;AccQ;2
045_A27.cdf;Tyrosine;AccQ;3
045_A27.cdf;Tyrosine;AccQ;4
045_A27.cdf;Tyrosine;AccQ;5
045_A27.cdf;Tyrosine;AccQ;6
045_A27.cdf;Tyrosine;AccQ;7
045_A27.cdf;Tyrosine;AccQ;8
045_A27.cdf;Tyrosine;AccQ;9
045_A27.cdf;Valine;AccQ;0
045_A27.cdf;Valine;AccQ;1
045_A27.cdf;Valine;AccQ;2
045_A27.cdf;Valine;AccQ;3
045_A27.cdf;Valine;AccQ;4
045_A27.cdf;Valine;AccQ;5
045_A27.cdf;GABA;AccQ;0
045_A27.cdf;GABA;AccQ;1
045_A27.cdf;GABA;AccQ;2
045_A27.cdf;GABA;AccQ;3
045_A27.cdf;GABA;AccQ;4
045_A27.cdf;Glutamate;AccQ;0
045_A27.cdf;Glutamate;AccQ;1
045_A27.cdf;Glutamate;AccQ;2
045_A27.cdf;Glutamate;AccQ;3
045_A27.cdf;Glutamate;AccQ;4
045_A27.cdf;Glutamate;AccQ;5
045_A27.cdf;Ornithine;2AccQ;0
045_A27.cdf;Ornithine;2AccQ;1
045_A27.cdf;Ornithine;2AccQ;2
045_A27.cdf;Ornithine;2AccQ;3
045_A27.cdf;Ornithine;2AccQ;4
045_A27.cdf;Ornithine;2AccQ;5
046_A28.cdf;Alanine;AccQ;0
046_A28.cdf;Alanine;AccQ;1
046_A28.cdf;Alanine;AccQ;2
046_A28.cdf;Alanine;AccQ;3
046_A28.cdf;Arginine;AccQ;0
046_A28.cdf;Arginine;AccQ;1
046_A28.cdf;Arginine;AccQ;2
046_A28.cdf;Arginine;AccQ;3
046_A28.cdf;Arginine;AccQ;4
046_A28.cdf;Arginine;AccQ;5
046_A28.cdf;Arginine;AccQ;6
046_A28.cdf;Asparagine;AccQ;0
046_A28.cdf;Asparagine;AccQ;1
046_A28.cdf;Asparagine;AccQ;2
046_A28.cdf;Asparagine;AccQ;3
046_A28.cdf;Asparagine;AccQ;4
046_A28.cdf;Aspartate;AccQ;0
046_A28.cdf;Aspartate;AccQ;1
046_A28.cdf;Aspartate;AccQ;2
046_A28.cdf;Aspartate;AccQ;3
046_A28.cdf;Aspartate;AccQ;4
046_A28.cdf;Citrulline;AccQ;0
046_A28.cdf;Citrulline;AccQ;1
046_A28.cdf;Citrulline;AccQ;2
046_A28.cdf;Citrulline;AccQ;3
046_A28.cdf;Citrulline;AccQ;4
046_A28.cdf;Citrulline;AccQ;5
046_A28.cdf;Citrulline;AccQ;6
046_A28.cdf;Glutamine;AccQ;0
046_A28.cdf;Glutamine;AccQ;1
046_A28.cdf;Glutamine;AccQ;2
046_A28.cdf;Glutamine;AccQ;3
046_A28.cdf;Glutamine;AccQ;4
046_A28.cdf;Glutamine;AccQ;5
046_A28.cdf;Glycine;AccQ;0
046_A28.cdf;Glycine;AccQ;1
046_A28.cdf;Glycine;AccQ;2
046_A28.cdf;Histidine;AccQ;0
046_A28.cdf;Histidine;AccQ;1
046_A28.cdf;Histidine;AccQ;2
046_A28.cdf;Histidine;AccQ;3
046_A28.cdf;Histidine;AccQ;4
046_A28.cdf;Histidine;AccQ;5
046_A28.cdf;Histidine;AccQ;6
046_A28.cdf;Isoleucine;AccQ;0
046_A28.cdf;Isoleucine;AccQ;1
046_A28.cdf;Isoleucine;AccQ;2
046_A28.cdf;Isoleucine;AccQ;3
046_A28.cdf;Isoleucine;AccQ;4
046_A28.cdf;Isoleucine;AccQ;5
046_A28.cdf;Isoleucine;AccQ;6
046_A28.cdf;Leucine;AccQ;0
046_A28.cdf;Leucine;AccQ;1
046_A28.cdf;Leucine;AccQ;2
046_A28.cdf;Leucine;AccQ;3
046_A28.cdf;Leucine;AccQ;4
046_A28.cdf;Leucine;AccQ;5
046_A28.cdf;Leucine;AccQ;6
046_A28.cdf;Lysine;AccQ;0
046_A28.cdf;Lysine;AccQ;1
046_A28.cdf;Lysine;AccQ;2
046_A28.cdf;Lysine;AccQ;3
046_A28.cdf;Lysine;AccQ;4
046_A28.cdf;Lysine;AccQ;5
046_A28.cdf;Lysine;AccQ;6
046_A28.cdf;Methionine;AccQ;0
046_A28.cdf;Methionine;AccQ;1
046_A28.cdf;Methionine;AccQ;2
046_A28.cdf;Methionine;AccQ;3
046_A28.cdf;Methionine;AccQ;4
046_A28.cdf;Methionine;AccQ;5
046_A28.cdf;Norvaline;AccQ;0
046_A28.cdf;Norvaline;AccQ;1
046_A28.cdf;Norvaline;AccQ;2
046_A28.cdf;Norvaline;AccQ;3
046_A28.cdf;Norvaline;AccQ;4
046_A28.cdf;Norvaline;AccQ;5
046_A28.cdf;Phenylalanine;AccQ;0
046_A28.cdf;Phenylalanine;AccQ;1
046_A28.cdf;Phenylalanine;AccQ;2
046_A28.cdf;Phenylalanine;AccQ;3
046_A28.cdf;Phenylalanine;AccQ;4
046_A28.cdf;Phenylalanine;AccQ;5
046_A28.cdf;Phenylalanine;AccQ;6
046_A28.cdf;Phenylalanine;AccQ;7
046_A28.cdf;Phenylalanine;AccQ;8
046_A28.cdf;Phenylalanine;AccQ;9
046_A28.cdf;Proline;AccQ;0
046_A28.cdf;Proline;AccQ;1
046_A28.cdf;Proline;AccQ;2
046_A28.cdf;Proline;AccQ;3
046_A28.cdf;Proline;AccQ;4
046_A28.cdf;Proline;AccQ;5
046_A28.cdf;Serine;AccQ;0
046_A28.cdf;Serine;AccQ;1
046_A28.cdf;Serine;AccQ;2
046_A28.cdf;Serine;AccQ;3
046_A28.cdf;Threonine;AccQ;0
046_A28.cdf;Threonine;AccQ;1
046_A28.cdf;Threonine;AccQ;2
046_A28.cdf;Threonine;AccQ;3
046_A28.cdf;Threonine;AccQ;4
046_A28.cdf;Tryptophan;AccQ;0
046_A28.cdf;Tryptophan;AccQ;1
046_A28.cdf;Tryptophan;AccQ;2
046_A28.cdf;Tryptophan;AccQ;3
046_A28.cdf;Tryptophan;AccQ;4
046_A28.cdf;Tryptophan;AccQ;5
046_A28.cdf;Tryptophan;AccQ;6
046_A28.cdf;Tryptophan;AccQ;7
046_A28.cdf;Tryptophan;AccQ;8
046_A28.cdf;Tryptophan;AccQ;9
046_A28.cdf;Tryptophan;AccQ;10
046_A28.cdf;Tryptophan;AccQ;11
046_A28.cdf;Tyrosine;AccQ;0
046_A28.cdf;Tyrosine;AccQ;1
046_A28.cdf;Tyrosine;AccQ;2
046_A28.cdf;Tyrosine;AccQ;3
046_A28.cdf;Tyrosine;AccQ;4
046_A28.cdf;Tyrosine;AccQ;5
046_A28.cdf;Tyrosine;AccQ;6
046_A28.cdf;Tyrosine;AccQ;7
046_A28.cdf;Tyrosine;AccQ;8
046_A28.cdf;Tyrosine;AccQ;9
046_A28.cdf;Valine;AccQ;0
046_A28.cdf;Valine;AccQ;1
046_A28.cdf;Valine;AccQ;2
046_A28.cdf;Valine;AccQ;3
046_A28.cdf;Valine;AccQ;4
046_A28.cdf;Valine;AccQ;5
046_A28.cdf;GABA;AccQ;0
046_A28.cdf;GABA;AccQ;1
046_A28.cdf;GABA;AccQ;2
046_A28.cdf;GABA;AccQ;3
046_A28.cdf;GABA;AccQ;4
046_A28.cdf;Glutamate;AccQ;0
046_A28.cdf;Glutamate;AccQ;1
046_A28.cdf;Glutamate;AccQ;2
046_A28.cdf;Glutamate;AccQ;3
046_A28.cdf;Glutamate;AccQ;4
046_A28.cdf;Glutamate;AccQ;5
046_A28.cdf;Ornithine;2AccQ;0
046_A28.cdf;Ornithine;2AccQ;1
046_A28.cdf;Ornithine;2AccQ;2
046_A28.cdf;Ornithine;2AccQ;3
046_A28.cdf;Ornithine;2AccQ;4
046_A28.cdf;Ornithine;2AccQ;5
047_A29.cdf;Alanine;AccQ;0
047_A29.cdf;Alanine;AccQ;1
047_A29.cdf;Alanine;AccQ;2
047_A29.cdf;Alanine;AccQ;3
047_A29.cdf;Arginine;AccQ;0
047_A29.cdf;Arginine;AccQ;1
047_A29.cdf;Arginine;AccQ;2
047_A29.cdf;Arginine;AccQ;3
047_A29.cdf;Arginine;AccQ;4
047_A29.cdf;Arginine;AccQ;5
047_A29.cdf;Arginine;AccQ;6
047_A29.cdf;Asparagine;AccQ;0
047_A29.cdf;Asparagine;AccQ;1
047_A29.cdf;Asparagine;AccQ;2
047_A29.cdf;Asparagine;AccQ;3
047_A29.cdf;Asparagine;AccQ;4
047_A29.cdf;Aspartate;AccQ;0
047_A29.cdf;Aspartate;AccQ;1
047_A29.cdf;Aspartate;AccQ;2
047_A29.cdf;Aspartate;AccQ;3
047_A29.cdf;Aspartate;AccQ;4
047_A29.cdf;Citrulline;AccQ;0
047_A29.cdf;Citrulline;AccQ;1
047_A29.cdf;Citrulline;AccQ;2
047_A29.cdf;Citrulline;AccQ;3
047_A29.cdf;Citrulline;AccQ;4
047_A29.cdf;Citrulline;AccQ;5
047_A29.cdf;Citrulline;AccQ;6
047_A29.cdf;Glutamine;AccQ;0
047_A29.cdf;Glutamine;AccQ;1
047_A29.cdf;Glutamine;AccQ;2
047_A29.cdf;Glutamine;AccQ;3
047_A29.cdf;Glutamine;AccQ;4
047_A29.cdf;Glutamine;AccQ;5
047_A29.cdf;Glycine;AccQ;0
047_A29.cdf;Glycine;AccQ;1
047_A29.cdf;Glycine;AccQ;2
047_A29.cdf;Histidine;AccQ;0
047_A29.cdf;Histidine;AccQ;1
047_A29.cdf;Histidine;AccQ;2
047_A29.cdf;Histidine;AccQ;3
047_A29.cdf;Histidine;AccQ;4
047_A29.cdf;Histidine;AccQ;5
047_A29.cdf;Histidine;AccQ;6
047_A29.cdf;Isoleucine;AccQ;0
047_A29.cdf;Isoleucine;AccQ;1
047_A29.cdf;Isoleucine;AccQ;2
047_A29.cdf;Isoleucine;AccQ;3
047_A29.cdf;Isoleucine;AccQ;4
047_A29.cdf;Isoleucine;AccQ;5
047_A29.cdf;Isoleucine;AccQ;6
047_A29.cdf;Leucine;AccQ;0
047_A29.cdf;Leucine;AccQ;1
047_A29.cdf;Leucine;AccQ;2
047_A29.cdf;Leucine;AccQ;3
047_A29.cdf;Leucine;AccQ;4
047_A29.cdf;Leucine;AccQ;5
047_A29.cdf;Leucine;AccQ;6
047_A29.cdf;Lysine;AccQ;0
047_A29.cdf;Lysine;AccQ;1
047_A29.cdf;Lysine;AccQ;2
047_A29.cdf;Lysine;AccQ;3
047_A29.cdf;Lysine;AccQ;4
047_A29.cdf;Lysine;AccQ;5
047_A29.cdf;Lysine;AccQ;6
047_A29.cdf;Methionine;AccQ;0
047_A29.cdf;Methionine;AccQ;1
047_A29.cdf;Methionine;AccQ;2
047_A29.cdf;Methionine;AccQ;3
047_A29.cdf;Methionine;AccQ;4
047_A29.cdf;Methionine;AccQ;5
047_A29.cdf;Norvaline;AccQ;0
047_A29.cdf;Norvaline;AccQ;1
047_A29.cdf;Norvaline;AccQ;2
047_A29.cdf;Norvaline;AccQ;3
047_A29.cdf;Norvaline;AccQ;4
047_A29.cdf;Norvaline;AccQ;5
047_A29.cdf;Phenylalanine;AccQ;0
047_A29.cdf;Phenylalanine;AccQ;1
047_A29.cdf;Phenylalanine;AccQ;2
047_A29.cdf;Phenylalanine;AccQ;3
047_A29.cdf;Phenylalanine;AccQ;4
047_A29.cdf;Phenylalanine;AccQ;5
047_A29.cdf;Phenylalanine;AccQ;6
047_A29.cdf;Phenylalanine;AccQ;7
047_A29.cdf;Phenylalanine;AccQ;8
047_A29.cdf;Phenylalanine;AccQ;9
047_A29.cdf;Proline;AccQ;0
047_A29.cdf;Proline;AccQ;1
047_A29.cdf;Proline;AccQ;2
047_A29.cdf;Proline;AccQ;3
047_A29.cdf;Proline;AccQ;4
047_A29.cdf;Proline;AccQ;5
047_A29.cdf;Serine;AccQ;0
047_A29.cdf;Serine;AccQ;1
047_A29.cdf;Serine;AccQ;2
047_A29.cdf;Serine;AccQ;3
047_A29.cdf;Threonine;AccQ;0
