metabolite	derivative	isotopologue	sample	area
Methionine	AccQ	2	021_A4.cdf	9996.89634511684
Methionine	AccQ	3	021_A4.cdf	0
Methionine	AccQ	4	021_A4.cdf	0
Methionine	AccQ	5	021_A4.cdf	0
Norvaline	AccQ	0	021_A4.cdf	182088.394248053
Norvaline	AccQ	1	021_A4.cdf	41240.3594967046
Norvaline	AccQ	2	021_A4.cdf	6440.56321150389
Norvaline	AccQ	3	021_A4.cdf	853.361294188137
Norvaline	AccQ	4	021_A4.cdf	0
Norvaline	AccQ	5	021_A4.cdf	0
Phenylalanine	AccQ	0	021_A4.cdf	885580.455362492
Phenylalanine	AccQ	1	021_A4.cdf	199291.036548832
Phenylalanine	AccQ	2	021_A4.cdf	31297.3517076093
Phenylalanine	AccQ	3	021_A4.cdf	4115.56021569802
Phenylalanine	AccQ	4	021_A4.cdf	0
Phenylalanine	AccQ	5	021_A4.cdf	0
Phenylalanine	AccQ	6	021_A4.cdf	0
Phenylalanine	AccQ	7	021_A4.cdf	0
Phenylalanine	AccQ	8	021_A4.cdf	0
Phenylalanine	AccQ	9	021_A4.cdf	0
Proline	AccQ	0	021_A4.cdf	352469.412822049
Proline	AccQ	1	021_A4.cdf	74254.182144997
Proline	AccQ	2	021_A4.cdf	10775.6860395446
Proline	AccQ	3	021_A4.cdf	1926.10545236669
Proline	AccQ	4	021_A4.cdf	0
Proline	AccQ	5	021_A4.cdf	0
Serine	AccQ	0	021_A4.cdf	656514.002396645
Serine	AccQ	1	021_A4.cdf	110541.569802277
Serine	AccQ	2	021_A4.cdf	17382.7860994608
Serine	AccQ	3	021_A4.cdf	1066.43499101258
Threonine	AccQ	0	021_A4.cdf	1047179.46075494
Threonine	AccQ	1	021_A4.cdf	166403.630916717
Threonine	AccQ	2	021_A4.cdf	26901.8993409227
Threonine	AccQ	3	021_A4.cdf	5246.27920910725
Threonine	AccQ	4	021_A4.cdf	0
Tryptophan	AccQ	0	021_A4.cdf	199060.047932894
Tryptophan	AccQ	1	021_A4.cdf	56346.518873577
Tryptophan	AccQ	2	021_A4.cdf	8157.85500299581
Tryptophan	AccQ	3	021_A4.cdf	1670.48532055123
Tryptophan	AccQ	4	021_A4.cdf	0
Tryptophan	AccQ	5	021_A4.cdf	0
Tryptophan	AccQ	6	021_A4.cdf	0
Tryptophan	AccQ	7	021_A4.cdf	0
Tryptophan	AccQ	8	021_A4.cdf	0
Tryptophan	AccQ	9	021_A4.cdf	0
Tryptophan	AccQ	10	021_A4.cdf	0
Tryptophan	AccQ	11	021_A4.cdf	0
Tyrosine	AccQ	0	021_A4.cdf	232150.077890953
Tyrosine	AccQ	1	021_A4.cdf	60109.4667465548
Tyrosine	AccQ	2	021_A4.cdf	9254.07429598562
Tyrosine	AccQ	3	021_A4.cdf	1673.78669862193
Tyrosine	AccQ	4	021_A4.cdf	0
Tyrosine	AccQ	5	021_A4.cdf	0
Tyrosine	AccQ	6	021_A4.cdf	0
Tyrosine	AccQ	7	021_A4.cdf	0
Tyrosine	AccQ	8	021_A4.cdf	0
Tyrosine	AccQ	9	021_A4.cdf	0
Valine	AccQ	0	021_A4.cdf	1287514.99101258
Valine	AccQ	1	021_A4.cdf	242908.364289994
Valine	AccQ	2	021_A4.cdf	35046.4289994008
Valine	AccQ	3	021_A4.cdf	5226.80647094068
Valine	AccQ	4	021_A4.cdf	0
Valine	AccQ	5	021_A4.cdf	0
GABA	AccQ	0	021_A4.cdf	2130722.0431396
GABA	AccQ	1	021_A4.cdf	418867.555422409
GABA	AccQ	2	021_A4.cdf	57572.9838226483
GABA	AccQ	3	021_A4.cdf	8060.63511084482
GABA	AccQ	4	021_A4.cdf	0
Glutamate	AccQ	0	021_A4.cdf	2257407.2438586
Glutamate	AccQ	1	021_A4.cdf	476216.500898742
Glutamate	AccQ	2	021_A4.cdf	78252.9778310365
Glutamate	AccQ	3	021_A4.cdf	10022.3666866387
Glutamate	AccQ	4	021_A4.cdf	182.438585979628
Glutamate	AccQ	5	021_A4.cdf	0
Ornithine	2AccQ	0	021_A4.cdf	6808.22049131216
Ornithine	2AccQ	1	021_A4.cdf	3229.6704613541
Ornithine	2AccQ	2	021_A4.cdf	586.045536249251
Ornithine	2AccQ	3	021_A4.cdf	0
Ornithine	2AccQ	4	021_A4.cdf	0
Ornithine	2AccQ	5	021_A4.cdf	0
Alanine	AccQ	0	022_A5.cdf	2804559.27749361
Alanine	AccQ	1	022_A5.cdf	677744.175191816
Alanine	AccQ	2	022_A5.cdf	85028.9322250639
Alanine	AccQ	3	022_A5.cdf	7756.41304347826
Arginine	AccQ	0	022_A5.cdf	202072.685421995
Arginine	AccQ	1	022_A5.cdf	47080.0191815857
Arginine	AccQ	2	022_A5.cdf	5702.27621483376
Arginine	AccQ	3	022_A5.cdf	573.817135549872
Arginine	AccQ	4	022_A5.cdf	0
Arginine	AccQ	5	022_A5.cdf	0
Arginine	AccQ	6	022_A5.cdf	0
Asparagine	AccQ	0	022_A5.cdf	1179116.66240409
Asparagine	AccQ	1	022_A5.cdf	189979.558823529
Asparagine	AccQ	2	022_A5.cdf	32770.5754475703
Asparagine	AccQ	3	022_A5.cdf	3537.65984654731
Asparagine	AccQ	4	022_A5.cdf	0
Aspartate	AccQ	0	022_A5.cdf	1031705.52429668
Aspartate	AccQ	1	022_A5.cdf	176751.879795396
Aspartate	AccQ	2	022_A5.cdf	29637.6470588235
Aspartate	AccQ	3	022_A5.cdf	3923.82992327366
Aspartate	AccQ	4	022_A5.cdf	0
Citrulline	AccQ	0	022_A5.cdf	189406.291560102
Citrulline	AccQ	1	022_A5.cdf	44395.0255754476
Citrulline	AccQ	2	022_A5.cdf	7238.54859335038
Citrulline	AccQ	3	022_A5.cdf	828.682864450128
Citrulline	AccQ	4	022_A5.cdf	0
Citrulline	AccQ	5	022_A5.cdf	0
Citrulline	AccQ	6	022_A5.cdf	0
Glutamine	AccQ	0	022_A5.cdf	2930146.29795396
Glutamine	AccQ	1	022_A5.cdf	737279.872122762
Glutamine	AccQ	2	022_A5.cdf	106703.663682864
Glutamine	AccQ	3	022_A5.cdf	13261.5089514066
Glutamine	AccQ	4	022_A5.cdf	639.437340153453
Glutamine	AccQ	5	022_A5.cdf	0
Glycine	AccQ	0	022_A5.cdf	408396.847826087
Glycine	AccQ	1	022_A5.cdf	73218.2033248082
Glycine	AccQ	2	022_A5.cdf	8115.90792838875
Histidine	AccQ	0	022_A5.cdf	104882.269820972
Histidine	AccQ	1	022_A5.cdf	22211.0038363171
Histidine	AccQ	2	022_A5.cdf	2332.17391304348
Histidine	AccQ	3	022_A5.cdf	0
Histidine	AccQ	4	022_A5.cdf	0
Histidine	AccQ	5	022_A5.cdf	0
Histidine	AccQ	6	022_A5.cdf	0
Isoleucine	AccQ	0	022_A5.cdf	3509109.29028133
Isoleucine	AccQ	1	022_A5.cdf	791552.858056266
Isoleucine	AccQ	2	022_A5.cdf	117332.071611253
Isoleucine	AccQ	3	022_A5.cdf	13990.537084399
Isoleucine	AccQ	4	022_A5.cdf	279.859335038363
Isoleucine	AccQ	5	022_A5.cdf	0
Isoleucine	AccQ	6	022_A5.cdf	0
Leucine	AccQ	0	022_A5.cdf	2128541.84143222
Leucine	AccQ	1	022_A5.cdf	397499.040920716
Leucine	AccQ	2	022_A5.cdf	59002.1611253197
Leucine	AccQ	3	022_A5.cdf	6954.7442455243
Leucine	AccQ	4	022_A5.cdf	0
Leucine	AccQ	5	022_A5.cdf	0
Leucine	AccQ	6	022_A5.cdf	0
Lysine	AccQ	0	022_A5.cdf	190428.011508951
Lysine	AccQ	1	022_A5.cdf	64244.7314578005
Lysine	AccQ	2	022_A5.cdf	10906.6112531969
Lysine	AccQ	3	022_A5.cdf	1445.51150895141
Lysine	AccQ	4	022_A5.cdf	0
Lysine	AccQ	5	022_A5.cdf	0
Lysine	AccQ	6	022_A5.cdf	0
Methionine	AccQ	0	022_A5.cdf	206806.023017903
Methionine	AccQ	1	022_A5.cdf	45906.3171355499
Methionine	AccQ	2	022_A5.cdf	11447.1675191816
Methionine	AccQ	3	022_A5.cdf	0
Methionine	AccQ	4	022_A5.cdf	0
Methionine	AccQ	5	022_A5.cdf	0
Norvaline	AccQ	0	022_A5.cdf	204914.8657289
Norvaline	AccQ	1	022_A5.cdf	45289.5268542199
Norvaline	AccQ	2	022_A5.cdf	6585.00639386189
Norvaline	AccQ	3	022_A5.cdf	1384.20076726343
Norvaline	AccQ	4	022_A5.cdf	0
Norvaline	AccQ	5	022_A5.cdf	0
Phenylalanine	AccQ	0	022_A5.cdf	1438553.5741688
Phenylalanine	AccQ	1	022_A5.cdf	305259.124040921
Phenylalanine	AccQ	2	022_A5.cdf	49858.4207161125
Phenylalanine	AccQ	3	022_A5.cdf	5661.82225063939
Phenylalanine	AccQ	4	022_A5.cdf	0
Phenylalanine	AccQ	5	022_A5.cdf	0
Phenylalanine	AccQ	6	022_A5.cdf	0
Phenylalanine	AccQ	7	022_A5.cdf	0
Phenylalanine	AccQ	8	022_A5.cdf	0
Phenylalanine	AccQ	9	022_A5.cdf	0
Proline	AccQ	0	022_A5.cdf	438246.630434783
Proline	AccQ	1	022_A5.cdf	87044.9744245524
Proline	AccQ	2	022_A5.cdf	13300.0447570332
Proline	AccQ	3	022_A5.cdf	1995.49232736573
Proline	AccQ	4	022_A5.cdf	0
Proline	AccQ	5	022_A5.cdf	0
Serine	AccQ	0	022_A5.cdf	1005373.48465473
Serine	AccQ	1	022_A5.cdf	157511.067774936
Serine	AccQ	2	022_A5.cdf	24135.9079283887
Serine	AccQ	3	022_A5.cdf	1872.82608695652
Threonine	AccQ	0	022_A5.cdf	1652224.49488491
Threonine	AccQ	1	022_A5.cdf	277347.257033248
Threonine	AccQ	2	022_A5.cdf	41952.0780051151
Threonine	AccQ	3	022_A5.cdf	5431.73913043478
Threonine	AccQ	4	022_A5.cdf	0
Tryptophan	AccQ	0	022_A5.cdf	173483.459079284
Tryptophan	AccQ	1	022_A5.cdf	49821.5537084399
Tryptophan	AccQ	2	022_A5.cdf	7661.44501278772
Tryptophan	AccQ	3	022_A5.cdf	1293.87468030691
Tryptophan	AccQ	4	022_A5.cdf	0
Tryptophan	AccQ	5	022_A5.cdf	0
Tryptophan	AccQ	6	022_A5.cdf	0
Tryptophan	AccQ	7	022_A5.cdf	0
Tryptophan	AccQ	8	022_A5.cdf	0
Tryptophan	AccQ	9	022_A5.cdf	0
Tryptophan	AccQ	10	022_A5.cdf	0
Tryptophan	AccQ	11	022_A5.cdf	0
Tyrosine	AccQ	0	022_A5.cdf	314366.157289003
Tyrosine	AccQ	1	022_A5.cdf	80899.5076726343
Tyrosine	AccQ	2	022_A5.cdf	13139.2710997442
Tyrosine	AccQ	3	022_A5.cdf	2255.97186700767
Tyrosine	AccQ	4	022_A5.cdf	0
Tyrosine	AccQ	5	022_A5.cdf	0
Tyrosine	AccQ	6	022_A5.cdf	0
Tyrosine	AccQ	7	022_A5.cdf	0
Tyrosine	AccQ	8	022_A5.cdf	0
Tyrosine	AccQ	9	022_A5.cdf	0
Valine	AccQ	0	022_A5.cdf	2109192.62148338
Valine	AccQ	1	022_A5.cdf	412791.65601023
Valine	AccQ	2	022_A5.cdf	61780.6969309463
Valine	AccQ	3	022_A5.cdf	7282.52557544757
Valine	AccQ	4	022_A5.cdf	0
Valine	AccQ	5	022_A5.cdf	0
GABA	AccQ	0	022_A5.cdf	4666350.11508951
GABA	AccQ	1	022_A5.cdf	1494146.01023018
GABA	AccQ	2	022_A5.cdf	174295.818414322
GABA	AccQ	3	022_A5.cdf	20503.0882352941
GABA	AccQ	4	022_A5.cdf	0
Glutamate	AccQ	0	022_A5.cdf	2413375.47953964
Glutamate	AccQ	1	022_A5.cdf	507784.207161125
Glutamate	AccQ	2	022_A5.cdf	86038.1329923274
Glutamate	AccQ	3	022_A5.cdf	10101.4386189258
Glutamate	AccQ	4	022_A5.cdf	123.714833759591
Glutamate	AccQ	5	022_A5.cdf	0
Ornithine	2AccQ	0	022_A5.cdf	13334.2135549872
Ornithine	2AccQ	1	022_A5.cdf	5201.2915601023
Ornithine	2AccQ	2	022_A5.cdf	1022.3273657289
Ornithine	2AccQ	3	022_A5.cdf	174.616368286445
Ornithine	2AccQ	4	022_A5.cdf	0
Ornithine	2AccQ	5	022_A5.cdf	0
Alanine	AccQ	0	023_A6.cdf	1232545.3277635
Alanine	AccQ	1	023_A6.cdf	202710.205655527
Alanine	AccQ	2	023_A6.cdf	26791.8508997429
Alanine	AccQ	3	023_A6.cdf	2563.61825192802
Arginine	AccQ	0	023_A6.cdf	334394.074550128
Arginine	AccQ	1	023_A6.cdf	73397.1593830334
Arginine	AccQ	2	023_A6.cdf	10213.5411311054
Arginine	AccQ	3	023_A6.cdf	525.925449871465
Arginine	AccQ	4	023_A6.cdf	0
Arginine	AccQ	5	023_A6.cdf	0
Arginine	AccQ	6	023_A6.cdf	0
Asparagine	AccQ	0	023_A6.cdf	3074575.86118252
Asparagine	AccQ	1	023_A6.cdf	702754.652956298
Asparagine	AccQ	2	023_A6.cdf	103170.13496144
Asparagine	AccQ	3	023_A6.cdf	13261.8508997429
Asparagine	AccQ	4	023_A6.cdf	182.005141388175
Aspartate	AccQ	0	023_A6.cdf	1441116.78663239
Aspartate	AccQ	1	023_A6.cdf	243254.652956298
Aspartate	AccQ	2	023_A6.cdf	43021.8894601542
Aspartate	AccQ	3	023_A6.cdf	5908.83033419023
Aspartate	AccQ	4	023_A6.cdf	0
Citrulline	AccQ	0	023_A6.cdf	84572.705655527
Citrulline	AccQ	1	023_A6.cdf	18060.4820051414
Citrulline	AccQ	2	023_A6.cdf	3753.21979434447
Citrulline	AccQ	3	023_A6.cdf	530.282776349614
Citrulline	AccQ	4	023_A6.cdf	0
Citrulline	AccQ	5	023_A6.cdf	0
Citrulline	AccQ	6	023_A6.cdf	0
Glutamine	AccQ	0	023_A6.cdf	3330214.72365039
Glutamine	AccQ	1	023_A6.cdf	932059.048843188
Glutamine	AccQ	2	023_A6.cdf	145067.724935733
Glutamine	AccQ	3	023_A6.cdf	20310.0835475578
Glutamine	AccQ	4	023_A6.cdf	1543.41259640103
Glutamine	AccQ	5	023_A6.cdf	0
Glycine	AccQ	0	023_A6.cdf	310551.227506427
Glycine	AccQ	1	023_A6.cdf	54164.3508997429
Glycine	AccQ	2	023_A6.cdf	6604.82005141388
Histidine	AccQ	0	023_A6.cdf	142530.59125964
Histidine	AccQ	1	023_A6.cdf	32198.9138817481
Histidine	AccQ	2	023_A6.cdf	4037.06940874036
Histidine	AccQ	3	023_A6.cdf	0
Histidine	AccQ	4	023_A6.cdf	0
Histidine	AccQ	5	023_A6.cdf	0
Histidine	AccQ	6	023_A6.cdf	0
Isoleucine	AccQ	0	023_A6.cdf	4866461.07326478
Isoleucine	AccQ	1	023_A6.cdf	1414680.96401028
Isoleucine	AccQ	2	023_A6.cdf	192201.966580977
Isoleucine	AccQ	3	023_A6.cdf	23017.3200514139
Isoleucine	AccQ	4	023_A6.cdf	257.429305912596
Isoleucine	AccQ	5	023_A6.cdf	0
Isoleucine	AccQ	6	023_A6.cdf	0
Leucine	AccQ	0	023_A6.cdf	3705744.98071979
Leucine	AccQ	1	023_A6.cdf	847700.488431877
Leucine	AccQ	2	023_A6.cdf	122012.911311054
Leucine	AccQ	3	023_A6.cdf	13464.2802056555
Leucine	AccQ	4	023_A6.cdf	0
Leucine	AccQ	5	023_A6.cdf	0
Leucine	AccQ	6	023_A6.cdf	0
Lysine	AccQ	0	023_A6.cdf	470558.676092545
Lysine	AccQ	1	023_A6.cdf	140336.883033419
Lysine	AccQ	2	023_A6.cdf	25958.3483290488
Lysine	AccQ	3	023_A6.cdf	3682.30077120823
Lysine	AccQ	4	023_A6.cdf	0
Lysine	AccQ	5	023_A6.cdf	0
Lysine	AccQ	6	023_A6.cdf	0
Methionine	AccQ	0	023_A6.cdf	298973.251928021
Methionine	AccQ	1	023_A6.cdf	69041.3367609254
Methionine	AccQ	2	023_A6.cdf	13583.264781491
Methionine	AccQ	3	023_A6.cdf	0
Methionine	AccQ	4	023_A6.cdf	0
Methionine	AccQ	5	023_A6.cdf	0
Norvaline	AccQ	0	023_A6.cdf	189721.928020566
Norvaline	AccQ	1	023_A6.cdf	42320.2120822622
Norvaline	AccQ	2	023_A6.cdf	5344.66580976864
Norvaline	AccQ	3	023_A6.cdf	1304.41516709512
Norvaline	AccQ	4	023_A6.cdf	0
Norvaline	AccQ	5	023_A6.cdf	0
Phenylalanine	AccQ	0	023_A6.cdf	1233455.81619537
Phenylalanine	AccQ	1	023_A6.cdf	272482.718508997
Phenylalanine	AccQ	2	023_A6.cdf	44307.6221079691
Phenylalanine	AccQ	3	023_A6.cdf	6380.54627249357
Phenylalanine	AccQ	4	023_A6.cdf	0
Phenylalanine	AccQ	5	023_A6.cdf	0
Phenylalanine	AccQ	6	023_A6.cdf	0
Phenylalanine	AccQ	7	023_A6.cdf	0
Phenylalanine	AccQ	8	023_A6.cdf	0
Phenylalanine	AccQ	9	023_A6.cdf	0
Proline	AccQ	0	023_A6.cdf	1061806.18251928
Proline	AccQ	1	023_A6.cdf	192151.947300771
Proline	AccQ	2	023_A6.cdf	28413.8624678663
Proline	AccQ	3	023_A6.cdf	4097.11439588689
Proline	AccQ	4	023_A6.cdf	0
Proline	AccQ	5	023_A6.cdf	0
Serine	AccQ	0	023_A6.cdf	916349.170951157
Serine	AccQ	1	023_A6.cdf	144867.63496144
Serine	AccQ	2	023_A6.cdf	22139.6979434447
Serine	AccQ	3	023_A6.cdf	1607.2557840617
Threonine	AccQ	0	023_A6.cdf	1784735.98971722
Threonine	AccQ	1	023_A6.cdf	301774.697943445
Threonine	AccQ	2	023_A6.cdf	48062.7120822622
Threonine	AccQ	3	023_A6.cdf	5958.07197943445
Threonine	AccQ	4	023_A6.cdf	0
Tryptophan	AccQ	0	023_A6.cdf	1054912.63496144
Tryptophan	AccQ	1	023_A6.cdf	249862.763496144
Tryptophan	AccQ	2	023_A6.cdf	42971.9087403599
Tryptophan	AccQ	3	023_A6.cdf	5760.81619537275
Tryptophan	AccQ	4	023_A6.cdf	0
Tryptophan	AccQ	5	023_A6.cdf	0
Tryptophan	AccQ	6	023_A6.cdf	0
Tryptophan	AccQ	7	023_A6.cdf	0
Tryptophan	AccQ	8	023_A6.cdf	0
Tryptophan	AccQ	9	023_A6.cdf	0
Tryptophan	AccQ	10	023_A6.cdf	0
Tryptophan	AccQ	11	023_A6.cdf	0
Tyrosine	AccQ	0	023_A6.cdf	1332053.47043702
Tyrosine	AccQ	1	023_A6.cdf	277962.140102828
Tyrosine	AccQ	2	023_A6.cdf	49177.9627249357
Tyrosine	AccQ	3	023_A6.cdf	6862.23650385604
Tyrosine	AccQ	4	023_A6.cdf	0
Tyrosine	AccQ	5	023_A6.cdf	0
Tyrosine	AccQ	6	023_A6.cdf	0
Tyrosine	AccQ	7	023_A6.cdf	0
Tyrosine	AccQ	8	023_A6.cdf	0
Tyrosine	AccQ	9	023_A6.cdf	0
Valine	AccQ	0	023_A6.cdf	3088451.48457584
Valine	AccQ	1	023_A6.cdf	723627.962724936
Valine	AccQ	2	023_A6.cdf	105139.665809769
Valine	AccQ	3	023_A6.cdf	12371.4074550129
Valine	AccQ	4	023_A6.cdf	0
Valine	AccQ	5	023_A6.cdf	0
GABA	AccQ	0	023_A6.cdf	3132231.85089974
GABA	AccQ	1	023_A6.cdf	769921.683804627
GABA	AccQ	2	023_A6.cdf	97916.9665809769
GABA	AccQ	3	023_A6.cdf	12160.8354755784
GABA	AccQ	4	023_A6.cdf	0
Glutamate	AccQ	0	023_A6.cdf	2678952.39717224
Glutamate	AccQ	1	023_A6.cdf	604752.699228792
Glutamate	AccQ	2	023_A6.cdf	144005.584832905
Glutamate	AccQ	3	023_A6.cdf	21418.8753213368
Glutamate	AccQ	4	023_A6.cdf	1450.55912596401
Glutamate	AccQ	5	023_A6.cdf	0
Ornithine	2AccQ	0	023_A6.cdf	27099.3059125964
Ornithine	2AccQ	1	023_A6.cdf	8605.01285347044
Ornithine	2AccQ	2	023_A6.cdf	1775.37917737789
Ornithine	2AccQ	3	023_A6.cdf	163.245501285347
Ornithine	2AccQ	4	023_A6.cdf	0
Ornithine	2AccQ	5	023_A6.cdf	0
Alanine	AccQ	0	024_A7.cdf	646784.064009662
Alanine	AccQ	1	024_A7.cdf	113815.350241546
Alanine	AccQ	2	024_A7.cdf	14356.1231884058
Alanine	AccQ	3	024_A7.cdf	1819.46256038647
Arginine	AccQ	0	024_A7.cdf	106527.20410628
Arginine	AccQ	1	024_A7.cdf	23835.8514492754
Arginine	AccQ	2	024_A7.cdf	2673.94927536232
Arginine	AccQ	3	024_A7.cdf	192.010869565217
Arginine	AccQ	4	024_A7.cdf	0
Arginine	AccQ	5	024_A7.cdf	0
Arginine	AccQ	6	024_A7.cdf	0
Asparagine	AccQ	0	024_A7.cdf	787512.898550725
Asparagine	AccQ	1	024_A7.cdf	131343.369565217
Asparagine	AccQ	2	024_A7.cdf	22026.0688405797
Asparagine	AccQ	3	024_A7.cdf	2217.08937198068
Asparagine	AccQ	4	024_A7.cdf	0
Aspartate	AccQ	0	024_A7.cdf	1099362.08333333
Aspartate	AccQ	1	024_A7.cdf	189846.769323671
Aspartate	AccQ	2	024_A7.cdf	33396.7270531401
Aspartate	AccQ	3	024_A7.cdf	4487.9347826087
Aspartate	AccQ	4	024_A7.cdf	0
Citrulline	AccQ	0	024_A7.cdf	93559.5652173913
Citrulline	AccQ	1	024_A7.cdf	19602.0289855072
Citrulline	AccQ	2	024_A7.cdf	3631.1654589372
Citrulline	AccQ	3	024_A7.cdf	447.143719806763
Citrulline	AccQ	4	024_A7.cdf	0
Citrulline	AccQ	5	024_A7.cdf	0
Citrulline	AccQ	6	024_A7.cdf	0
Glutamine	AccQ	0	024_A7.cdf	2140214.39009662
Glutamine	AccQ	1	024_A7.cdf	452770.235507246
Glutamine	AccQ	2	024_A7.cdf	94295.7487922705
Glutamine	AccQ	3	024_A7.cdf	13434.1787439614
Glutamine	AccQ	4	024_A7.cdf	557.80193236715
Glutamine	AccQ	5	024_A7.cdf	0
Glycine	AccQ	0	024_A7.cdf	228087.850241546
Glycine	AccQ	1	024_A7.cdf	40698.5688405797
Glycine	AccQ	2	024_A7.cdf	4001.30434782609
Histidine	AccQ	0	024_A7.cdf	55344.9154589372
Histidine	AccQ	1	024_A7.cdf	9703.16425120773
Histidine	AccQ	2	024_A7.cdf	683.272946859903
Histidine	AccQ	3	024_A7.cdf	0
Histidine	AccQ	4	024_A7.cdf	0
Histidine	AccQ	5	024_A7.cdf	0
Histidine	AccQ	6	024_A7.cdf	0
Isoleucine	AccQ	0	024_A7.cdf	2743482.28864734
Isoleucine	AccQ	1	024_A7.cdf	559745.187198068
Isoleucine	AccQ	2	024_A7.cdf	82640
Isoleucine	AccQ	3	024_A7.cdf	9232.79589371981
Isoleucine	AccQ	4	024_A7.cdf	396.908212560387
Isoleucine	AccQ	5	024_A7.cdf	0
Isoleucine	AccQ	6	024_A7.cdf	0
Leucine	AccQ	0	024_A7.cdf	1613510.12077295
Leucine	AccQ	1	024_A7.cdf	291045.948067633
Leucine	AccQ	2	024_A7.cdf	46200.6642512077
Leucine	AccQ	3	024_A7.cdf	5534.74637681159
Leucine	AccQ	4	024_A7.cdf	0
Leucine	AccQ	5	024_A7.cdf	0
Leucine	AccQ	6	024_A7.cdf	0
Lysine	AccQ	0	024_A7.cdf	169685.966183575
Lysine	AccQ	1	024_A7.cdf	57019.4867149759
Lysine	AccQ	2	024_A7.cdf	9422.25845410628
Lysine	AccQ	3	024_A7.cdf	1458.01328502415
Lysine	AccQ	4	024_A7.cdf	0
Lysine	AccQ	5	024_A7.cdf	0
Lysine	AccQ	6	024_A7.cdf	0
Methionine	AccQ	0	024_A7.cdf	144188.140096618
Methionine	AccQ	1	024_A7.cdf	30114.8007246377
Methionine	AccQ	2	024_A7.cdf	8329.84903381642
Methionine	AccQ	3	024_A7.cdf	0
Methionine	AccQ	4	024_A7.cdf	0
Methionine	AccQ	5	024_A7.cdf	0
Norvaline	AccQ	0	024_A7.cdf	184942.596618357
Norvaline	AccQ	1	024_A7.cdf	38600.5676328502
Norvaline	AccQ	2	024_A7.cdf	5785.7306763285
Norvaline	AccQ	3	024_A7.cdf	1119.49879227053
Norvaline	AccQ	4	024_A7.cdf	0
Norvaline	AccQ	5	024_A7.cdf	0
Phenylalanine	AccQ	0	024_A7.cdf	812539.679951691
Phenylalanine	AccQ	1	024_A7.cdf	187179.631642512
Phenylalanine	AccQ	2	024_A7.cdf	30658.8164251208
Phenylalanine	AccQ	3	024_A7.cdf	4225.03019323672
Phenylalanine	AccQ	4	024_A7.cdf	0
Phenylalanine	AccQ	5	024_A7.cdf	0
Phenylalanine	AccQ	6	024_A7.cdf	0
Phenylalanine	AccQ	7	024_A7.cdf	0
Phenylalanine	AccQ	8	024_A7.cdf	0
Phenylalanine	AccQ	9	024_A7.cdf	0
Proline	AccQ	0	024_A7.cdf	601805.422705314
Proline	AccQ	1	024_A7.cdf	117622.669082126
Proline	AccQ	2	024_A7.cdf	18821.461352657
Proline	AccQ	3	024_A7.cdf	2524.93357487923
Proline	AccQ	4	024_A7.cdf	0
Proline	AccQ	5	024_A7.cdf	0
Serine	AccQ	0	024_A7.cdf	627265.144927536
Serine	AccQ	1	024_A7.cdf	106694.221014493
Serine	AccQ	2	024_A7.cdf	15058.5024154589
Serine	AccQ	3	024_A7.cdf	1028.49637681159
Threonine	AccQ	0	024_A7.cdf	939493.411835749
Threonine	AccQ	1	024_A7.cdf	156082.065217391
Threonine	AccQ	2	024_A7.cdf	25151.6606280193
Threonine	AccQ	3	024_A7.cdf	4165.41062801932
Threonine	AccQ	4	024_A7.cdf	0
Tryptophan	AccQ	0	024_A7.cdf	342119.299516908
Tryptophan	AccQ	1	024_A7.cdf	96773.1099033816
Tryptophan	AccQ	2	024_A7.cdf	13784.577294686
Tryptophan	AccQ	3	024_A7.cdf	2150.31400966184
Tryptophan	AccQ	4	024_A7.cdf	0
Tryptophan	AccQ	5	024_A7.cdf	0
Tryptophan	AccQ	6	024_A7.cdf	0
Tryptophan	AccQ	7	024_A7.cdf	0
Tryptophan	AccQ	8	024_A7.cdf	0
Tryptophan	AccQ	9	024_A7.cdf	0
Tryptophan	AccQ	10	024_A7.cdf	0
Tryptophan	AccQ	11	024_A7.cdf	0
Tyrosine	AccQ	0	024_A7.cdf	363667.451690821
Tyrosine	AccQ	1	024_A7.cdf	92359.1304347826
Tyrosine	AccQ	2	024_A7.cdf	14552.0833333333
Tyrosine	AccQ	3	024_A7.cdf	2523.24275362319
Tyrosine	AccQ	4	024_A7.cdf	0
Tyrosine	AccQ	5	024_A7.cdf	0
Tyrosine	AccQ	6	024_A7.cdf	0
Tyrosine	AccQ	7	024_A7.cdf	0
Tyrosine	AccQ	8	024_A7.cdf	0
Tyrosine	AccQ	9	024_A7.cdf	0
Valine	AccQ	0	024_A7.cdf	1654910.31400966
Valine	AccQ	1	024_A7.cdf	314044.951690821
Valine	AccQ	2	024_A7.cdf	46996.5096618357
Valine	AccQ	3	024_A7.cdf	5471.23792270531
Valine	AccQ	4	024_A7.cdf	0
Valine	AccQ	5	024_A7.cdf	0
GABA	AccQ	0	024_A7.cdf	2774891.53381643
GABA	AccQ	1	024_A7.cdf	652110.712560387
GABA	AccQ	2	024_A7.cdf	89474.9396135266
GABA	AccQ	3	024_A7.cdf	10392.6086956522
GABA	AccQ	4	024_A7.cdf	0
Glutamate	AccQ	0	024_A7.cdf	2240214.40217391
Glutamate	AccQ	1	024_A7.cdf	473243.810386473
Glutamate	AccQ	2	024_A7.cdf	124051.268115942
