"metabolite";"derivative";"isotopologue";"sample";"area"
"10381";"Proline";"AccQ";3;"095_A72.cdf";2344.27279577995
"10382";"Proline";"AccQ";4;"095_A72.cdf";0
"10383";"Proline";"AccQ";5;"095_A72.cdf";0
"10384";"Serine";"AccQ";0;"095_A72.cdf";805020.007535795
"10385";"Serine";"AccQ";1;"095_A72.cdf";138009.223813112
"10386";"Serine";"AccQ";2;"095_A72.cdf";19319.706103994
"10387";"Serine";"AccQ";3;"095_A72.cdf";1509.90957045968
"10388";"Threonine";"AccQ";0;"095_A72.cdf";1264979.12584778
"10389";"Threonine";"AccQ";1;"095_A72.cdf";202933.534287867
"10390";"Threonine";"AccQ";2;"095_A72.cdf";32082.9464958553
"10391";"Threonine";"AccQ";3;"095_A72.cdf";5222.90128108515
"10392";"Threonine";"AccQ";4;"095_A72.cdf";0
"10393";"Tryptophan";"AccQ";0;"095_A72.cdf";172226.541070083
"10394";"Tryptophan";"AccQ";1;"095_A72.cdf";47194.8304446119
"10395";"Tryptophan";"AccQ";2;"095_A72.cdf";7665.25244913338
"10396";"Tryptophan";"AccQ";3;"095_A72.cdf";1410.76865109269
"10397";"Tryptophan";"AccQ";4;"095_A72.cdf";0
"10398";"Tryptophan";"AccQ";5;"095_A72.cdf";0
"10399";"Tryptophan";"AccQ";6;"095_A72.cdf";0
"10400";"Tryptophan";"AccQ";7;"095_A72.cdf";0
"10401";"Tryptophan";"AccQ";8;"095_A72.cdf";0
"10402";"Tryptophan";"AccQ";9;"095_A72.cdf";0
"10403";"Tryptophan";"AccQ";10;"095_A72.cdf";0
"10404";"Tryptophan";"AccQ";11;"095_A72.cdf";0
"10405";"Tyrosine";"AccQ";0;"095_A72.cdf";198655.342878674
"10406";"Tyrosine";"AccQ";1;"095_A72.cdf";50217.422758101
"10407";"Tyrosine";"AccQ";2;"095_A72.cdf";8539.55538809344
"10408";"Tyrosine";"AccQ";3;"095_A72.cdf";1402.18538055765
"10409";"Tyrosine";"AccQ";4;"095_A72.cdf";0
"10410";"Tyrosine";"AccQ";5;"095_A72.cdf";0
"10411";"Tyrosine";"AccQ";6;"095_A72.cdf";0
"10412";"Tyrosine";"AccQ";7;"095_A72.cdf";0
"10413";"Tyrosine";"AccQ";8;"095_A72.cdf";0
"10414";"Tyrosine";"AccQ";9;"095_A72.cdf";0
"10415";"Valine";"AccQ";0;"095_A72.cdf";998124.905802562
"10416";"Valine";"AccQ";1;"095_A72.cdf";199229.178598342
"10417";"Valine";"AccQ";2;"095_A72.cdf";29645.0263752826
"10418";"Valine";"AccQ";3;"095_A72.cdf";4902.13262999246
"10419";"Valine";"AccQ";4;"095_A72.cdf";0
"10420";"Valine";"AccQ";5;"095_A72.cdf";0
"10421";"GABA";"AccQ";0;"095_A72.cdf";3449361.79351922
"10422";"GABA";"AccQ";1;"095_A72.cdf";793746.473247928
"10423";"GABA";"AccQ";2;"095_A72.cdf";107031.326299925
"10424";"GABA";"AccQ";3;"095_A72.cdf";13709.8191409194
"10425";"GABA";"AccQ";4;"095_A72.cdf";0
"10426";"Glutamate";"AccQ";0;"095_A72.cdf";3293100.7535795
"10427";"Glutamate";"AccQ";1;"095_A72.cdf";749942.825923135
"10428";"Glutamate";"AccQ";2;"095_A72.cdf";118818.801808591
"10429";"Glutamate";"AccQ";3;"095_A72.cdf";15909.4724943482
"10430";"Glutamate";"AccQ";4;"095_A72.cdf";294.687264506405
"10431";"Glutamate";"AccQ";5;"095_A72.cdf";0
"10432";"Ornithine";"2AccQ";0;"095_A72.cdf";4747.1137905049
"10433";"Ornithine";"2AccQ";1;"095_A72.cdf";2338.56066314996
"10434";"Ornithine";"2AccQ";2;"095_A72.cdf";92.509419743783
"10435";"Ornithine";"2AccQ";3;"095_A72.cdf";78.5606631499623
"10436";"Ornithine";"2AccQ";4;"095_A72.cdf";0
"10437";"Ornithine";"2AccQ";5;"095_A72.cdf";0
"10438";"Alanine";"AccQ";0;"096_A73.cdf";528242.333921223
"10439";"Alanine";"AccQ";1;"096_A73.cdf";93805.6496178718
"10440";"Alanine";"AccQ";2;"096_A73.cdf";11256.7430922986
"10441";"Alanine";"AccQ";3;"096_A73.cdf";1691.77542621987
"10442";"Arginine";"AccQ";0;"096_A73.cdf";56979.4062316284
"10443";"Arginine";"AccQ";1;"096_A73.cdf";11830.4174015285
"10444";"Arginine";"AccQ";2;"096_A73.cdf";1426.45502645503
"10445";"Arginine";"AccQ";3;"096_A73.cdf";0
"10446";"Arginine";"AccQ";4;"096_A73.cdf";0
"10447";"Arginine";"AccQ";5;"096_A73.cdf";0
"10448";"Arginine";"AccQ";6;"096_A73.cdf";0
"10449";"Asparagine";"AccQ";0;"096_A73.cdf";539175.643738977
"10450";"Asparagine";"AccQ";1;"096_A73.cdf";98707.619047619
"10451";"Asparagine";"AccQ";2;"096_A73.cdf";17090.0352733686
"10452";"Asparagine";"AccQ";3;"096_A73.cdf";1386.57260435038
"10453";"Asparagine";"AccQ";4;"096_A73.cdf";47.5249853027631
"10454";"Aspartate";"AccQ";0;"096_A73.cdf";1688949.16519694
"10455";"Aspartate";"AccQ";1;"096_A73.cdf";294935.302763081
"10456";"Aspartate";"AccQ";2;"096_A73.cdf";51057.0311581423
"10457";"Aspartate";"AccQ";3;"096_A73.cdf";6921.64609053498
"10458";"Aspartate";"AccQ";4;"096_A73.cdf";0
"10459";"Citrulline";"AccQ";0;"096_A73.cdf";110709.894179894
"10460";"Citrulline";"AccQ";1;"096_A73.cdf";24449.8177542622
"10461";"Citrulline";"AccQ";2;"096_A73.cdf";4612.38683127572
"10462";"Citrulline";"AccQ";3;"096_A73.cdf";640.05291005291
"10463";"Citrulline";"AccQ";4;"096_A73.cdf";0
"10464";"Citrulline";"AccQ";5;"096_A73.cdf";0
"10465";"Citrulline";"AccQ";6;"096_A73.cdf";0
"10466";"Glutamine";"AccQ";0;"096_A73.cdf";1719202.65726043
"10467";"Glutamine";"AccQ";1;"096_A73.cdf";340224.997060553
"10468";"Glutamine";"AccQ";2;"096_A73.cdf";52114.3445032334
"10469";"Glutamine";"AccQ";3;"096_A73.cdf";7477.57789535567
"10470";"Glutamine";"AccQ";4;"096_A73.cdf";879.247501469724
"10471";"Glutamine";"AccQ";5;"096_A73.cdf";0
"10472";"Glycine";"AccQ";0;"096_A73.cdf";176908.159905938
"10473";"Glycine";"AccQ";1;"096_A73.cdf";31936.0611405056
"10474";"Glycine";"AccQ";2;"096_A73.cdf";3592.92181069959
"10475";"Histidine";"AccQ";0;"096_A73.cdf";47898.6302175191
"10476";"Histidine";"AccQ";1;"096_A73.cdf";8697.7013521458
"10477";"Histidine";"AccQ";2;"096_A73.cdf";390.811287477954
"10478";"Histidine";"AccQ";3;"096_A73.cdf";0
"10479";"Histidine";"AccQ";4;"096_A73.cdf";0
"10480";"Histidine";"AccQ";5;"096_A73.cdf";0
"10481";"Histidine";"AccQ";6;"096_A73.cdf";0
"10482";"Isoleucine";"AccQ";0;"096_A73.cdf";1955241.08759553
"10483";"Isoleucine";"AccQ";1;"096_A73.cdf";354147.560258671
"10484";"Isoleucine";"AccQ";2;"096_A73.cdf";56585.4967666079
"10485";"Isoleucine";"AccQ";3;"096_A73.cdf";7257.01352145796
"10486";"Isoleucine";"AccQ";4;"096_A73.cdf";565.637860082304
"10487";"Isoleucine";"AccQ";5;"096_A73.cdf";0
"10488";"Isoleucine";"AccQ";6;"096_A73.cdf";0
"10489";"Leucine";"AccQ";0;"096_A73.cdf";752578.671369782
"10490";"Leucine";"AccQ";1;"096_A73.cdf";151583.633156966
"10491";"Leucine";"AccQ";2;"096_A73.cdf";21879.1358024691
"10492";"Leucine";"AccQ";3;"096_A73.cdf";3198.84773662551
"10493";"Leucine";"AccQ";4;"096_A73.cdf";0
"10494";"Leucine";"AccQ";5;"096_A73.cdf";0
"10495";"Leucine";"AccQ";6;"096_A73.cdf";0
"10496";"Lysine";"AccQ";0;"096_A73.cdf";124986.33744856
"10497";"Lysine";"AccQ";1;"096_A73.cdf";41826.7901234568
"10498";"Lysine";"AccQ";2;"096_A73.cdf";7998.51263962375
"10499";"Lysine";"AccQ";3;"096_A73.cdf";1282.15755437978
"10500";"Lysine";"AccQ";4;"096_A73.cdf";0
"10501";"Lysine";"AccQ";5;"096_A73.cdf";0
"10502";"Lysine";"AccQ";6;"096_A73.cdf";0
"10503";"Methionine";"AccQ";0;"096_A73.cdf";183772.063492063
"10504";"Methionine";"AccQ";1;"096_A73.cdf";42686.125808348
"10505";"Methionine";"AccQ";2;"096_A73.cdf";11830.734861846
"10506";"Methionine";"AccQ";3;"096_A73.cdf";0
"10507";"Methionine";"AccQ";4;"096_A73.cdf";0
"10508";"Methionine";"AccQ";5;"096_A73.cdf";0
"10509";"Norvaline";"AccQ";0;"096_A73.cdf";193072.757201646
"10510";"Norvaline";"AccQ";1;"096_A73.cdf";40957.3603762493
"10511";"Norvaline";"AccQ";2;"096_A73.cdf";5652.12815990594
"10512";"Norvaline";"AccQ";3;"096_A73.cdf";1251.83421516755
"10513";"Norvaline";"AccQ";4;"096_A73.cdf";0
"10514";"Norvaline";"AccQ";5;"096_A73.cdf";0
"10515";"Phenylalanine";"AccQ";0;"096_A73.cdf";597595.349794239
"10516";"Phenylalanine";"AccQ";1;"096_A73.cdf";147614.109347443
"10517";"Phenylalanine";"AccQ";2;"096_A73.cdf";21199.3885949441
"10518";"Phenylalanine";"AccQ";3;"096_A73.cdf";3193.20399764844
"10519";"Phenylalanine";"AccQ";4;"096_A73.cdf";0
"10520";"Phenylalanine";"AccQ";5;"096_A73.cdf";0
"10521";"Phenylalanine";"AccQ";6;"096_A73.cdf";0
"10522";"Phenylalanine";"AccQ";7;"096_A73.cdf";0
"10523";"Phenylalanine";"AccQ";8;"096_A73.cdf";0
"10524";"Phenylalanine";"AccQ";9;"096_A73.cdf";0
"10525";"Proline";"AccQ";0;"096_A73.cdf";225087.201646091
"10526";"Proline";"AccQ";1;"096_A73.cdf";50203.3568489124
"10527";"Proline";"AccQ";2;"096_A73.cdf";9163.25690770135
"10528";"Proline";"AccQ";3;"096_A73.cdf";1997.42504409171
"10529";"Proline";"AccQ";4;"096_A73.cdf";0
"10530";"Proline";"AccQ";5;"096_A73.cdf";0
"10531";"Serine";"AccQ";0;"096_A73.cdf";637822.233980012
"10532";"Serine";"AccQ";1;"096_A73.cdf";109103.0335097
"10533";"Serine";"AccQ";2;"096_A73.cdf";15345.1793062904
"10534";"Serine";"AccQ";3;"096_A73.cdf";1062.27513227513
"10535";"Threonine";"AccQ";0;"096_A73.cdf";1029156.20811287
"10536";"Threonine";"AccQ";1;"096_A73.cdf";165304.850088183
"10537";"Threonine";"AccQ";2;"096_A73.cdf";27978.6772486772
"10538";"Threonine";"AccQ";3;"096_A73.cdf";3368.5773074662
"10539";"Threonine";"AccQ";4;"096_A73.cdf";0
"10540";"Tryptophan";"AccQ";0;"096_A73.cdf";132232.057613169
"10541";"Tryptophan";"AccQ";1;"096_A73.cdf";34828.6478542034
"10542";"Tryptophan";"AccQ";2;"096_A73.cdf";5791.25808348031
"10543";"Tryptophan";"AccQ";3;"096_A73.cdf";1246.84891240447
"10544";"Tryptophan";"AccQ";4;"096_A73.cdf";0
"10545";"Tryptophan";"AccQ";5;"096_A73.cdf";0
"10546";"Tryptophan";"AccQ";6;"096_A73.cdf";0
"10547";"Tryptophan";"AccQ";7;"096_A73.cdf";0
"10548";"Tryptophan";"AccQ";8;"096_A73.cdf";0
"10549";"Tryptophan";"AccQ";9;"096_A73.cdf";0
"10550";"Tryptophan";"AccQ";10;"096_A73.cdf";0
"10551";"Tryptophan";"AccQ";11;"096_A73.cdf";0
"10552";"Tyrosine";"AccQ";0;"096_A73.cdf";247018.812463257
"10553";"Tyrosine";"AccQ";1;"096_A73.cdf";64832.5338036449
"10554";"Tyrosine";"AccQ";2;"096_A73.cdf";10633.1216931217
"10555";"Tyrosine";"AccQ";3;"096_A73.cdf";1753.73309817754
"10556";"Tyrosine";"AccQ";4;"096_A73.cdf";0
"10557";"Tyrosine";"AccQ";5;"096_A73.cdf";0
"10558";"Tyrosine";"AccQ";6;"096_A73.cdf";0
"10559";"Tyrosine";"AccQ";7;"096_A73.cdf";0
"10560";"Tyrosine";"AccQ";8;"096_A73.cdf";0
"10561";"Tyrosine";"AccQ";9;"096_A73.cdf";0
"10562";"Valine";"AccQ";0;"096_A73.cdf";707998.289241623
"10563";"Valine";"AccQ";1;"096_A73.cdf";142929.641387419
"10564";"Valine";"AccQ";2;"096_A73.cdf";19821.4991181658
"10565";"Valine";"AccQ";3;"096_A73.cdf";2668.41857730747
"10566";"Valine";"AccQ";4;"096_A73.cdf";0
"10567";"Valine";"AccQ";5;"096_A73.cdf";0
"10568";"GABA";"AccQ";0;"096_A73.cdf";2457921.54027043
"10569";"GABA";"AccQ";1;"096_A73.cdf";530462.40446796
"10570";"GABA";"AccQ";2;"096_A73.cdf";70599.8118753674
"10571";"GABA";"AccQ";3;"096_A73.cdf";8997.48971193415
"10572";"GABA";"AccQ";4;"096_A73.cdf";0
"10573";"Glutamate";"AccQ";0;"096_A73.cdf";2503785.54967666
"10574";"Glutamate";"AccQ";1;"096_A73.cdf";565400.728982951
"10575";"Glutamate";"AccQ";2;"096_A73.cdf";89321.8048206937
"10576";"Glutamate";"AccQ";3;"096_A73.cdf";11822.1575543798
"10577";"Glutamate";"AccQ";4;"096_A73.cdf";275.720164609053
"10578";"Glutamate";"AccQ";5;"096_A73.cdf";0
"10579";"Ornithine";"2AccQ";0;"096_A73.cdf";6612.63962375073
"10580";"Ornithine";"2AccQ";1;"096_A73.cdf";2519.87066431511
"10581";"Ornithine";"2AccQ";2;"096_A73.cdf";162.22810111699
"10582";"Ornithine";"2AccQ";3;"096_A73.cdf";0
"10583";"Ornithine";"2AccQ";4;"096_A73.cdf";0
"10584";"Ornithine";"2AccQ";5;"096_A73.cdf";0
"10585";"Alanine";"AccQ";0;"097_A74.cdf";382912.337821297
"10586";"Alanine";"AccQ";1;"097_A74.cdf";74639.2166462668
"10587";"Alanine";"AccQ";2;"097_A74.cdf";7597.09914320685
"10588";"Alanine";"AccQ";3;"097_A74.cdf";1570.00611995104
"10589";"Arginine";"AccQ";0;"097_A74.cdf";42596.7380660955
"10590";"Arginine";"AccQ";1;"097_A74.cdf";7949.73072215422
"10591";"Arginine";"AccQ";2;"097_A74.cdf";836.780905752754
"10592";"Arginine";"AccQ";3;"097_A74.cdf";0
"10593";"Arginine";"AccQ";4;"097_A74.cdf";0
"10594";"Arginine";"AccQ";5;"097_A74.cdf";0
"10595";"Arginine";"AccQ";6;"097_A74.cdf";0
"10596";"Asparagine";"AccQ";0;"097_A74.cdf";255612.643818849
"10597";"Asparagine";"AccQ";1;"097_A74.cdf";52247.9436964504
"10598";"Asparagine";"AccQ";2;"097_A74.cdf";7071.08935128519
"10599";"Asparagine";"AccQ";3;"097_A74.cdf";308.151774785802
"10600";"Asparagine";"AccQ";4;"097_A74.cdf";0
"10601";"Aspartate";"AccQ";0;"097_A74.cdf";1439892.61933905
"10602";"Aspartate";"AccQ";1;"097_A74.cdf";242453.616891065
"10603";"Aspartate";"AccQ";2;"097_A74.cdf";41345.611995104
"10604";"Aspartate";"AccQ";3;"097_A74.cdf";5302.66829865361
"10605";"Aspartate";"AccQ";4;"097_A74.cdf";0
"10606";"Citrulline";"AccQ";0;"097_A74.cdf";34594.1738066095
"10607";"Citrulline";"AccQ";1;"097_A74.cdf";9764.41248470012
"10608";"Citrulline";"AccQ";2;"097_A74.cdf";2357.17870257038
"10609";"Citrulline";"AccQ";3;"097_A74.cdf";126.903304773562
"10610";"Citrulline";"AccQ";4;"097_A74.cdf";0
"10611";"Citrulline";"AccQ";5;"097_A74.cdf";0
"10612";"Citrulline";"AccQ";6;"097_A74.cdf";0
"10613";"Glutamine";"AccQ";0;"097_A74.cdf";1041346.1750306
"10614";"Glutamine";"AccQ";1;"097_A74.cdf";183660.35495716
"10615";"Glutamine";"AccQ";2;"097_A74.cdf";28792.723378213
"10616";"Glutamine";"AccQ";3;"097_A74.cdf";4151.42594859241
"10617";"Glutamine";"AccQ";4;"097_A74.cdf";508.445532435741
"10618";"Glutamine";"AccQ";5;"097_A74.cdf";0
"10619";"Glycine";"AccQ";0;"097_A74.cdf";138690.030599755
"10620";"Glycine";"AccQ";1;"097_A74.cdf";22280.6425948592
"10621";"Glycine";"AccQ";2;"097_A74.cdf";2704.11872705018
"10622";"Histidine";"AccQ";0;"097_A74.cdf";27805.0367197062
"10623";"Histidine";"AccQ";1;"097_A74.cdf";4909.54712362301
"10624";"Histidine";"AccQ";2;"097_A74.cdf";152.362301101591
"10625";"Histidine";"AccQ";3;"097_A74.cdf";0
"10626";"Histidine";"AccQ";4;"097_A74.cdf";0
"10627";"Histidine";"AccQ";5;"097_A74.cdf";0
"10628";"Histidine";"AccQ";6;"097_A74.cdf";0
"10629";"Isoleucine";"AccQ";0;"097_A74.cdf";1322913.31701346
"10630";"Isoleucine";"AccQ";1;"097_A74.cdf";243144.981640147
"10631";"Isoleucine";"AccQ";2;"097_A74.cdf";38025.9975520196
"10632";"Isoleucine";"AccQ";3;"097_A74.cdf";5480.07955936352
"10633";"Isoleucine";"AccQ";4;"097_A74.cdf";536.272949816401
"10634";"Isoleucine";"AccQ";5;"097_A74.cdf";0
"10635";"Isoleucine";"AccQ";6;"097_A74.cdf";0
"10636";"Leucine";"AccQ";0;"097_A74.cdf";536164.565483476
"10637";"Leucine";"AccQ";1;"097_A74.cdf";114364.736842105
"10638";"Leucine";"AccQ";2;"097_A74.cdf";16332.2888616891
"10639";"Leucine";"AccQ";3;"097_A74.cdf";2722.78457772338
"10640";"Leucine";"AccQ";4;"097_A74.cdf";0
"10641";"Leucine";"AccQ";5;"097_A74.cdf";0
"10642";"Leucine";"AccQ";6;"097_A74.cdf";0
"10643";"Lysine";"AccQ";0;"097_A74.cdf";111519.614443084
"10644";"Lysine";"AccQ";1;"097_A74.cdf";38390.4161566707
"10645";"Lysine";"AccQ";2;"097_A74.cdf";7399.45532435741
"10646";"Lysine";"AccQ";3;"097_A74.cdf";986.175030599755
"10647";"Lysine";"AccQ";4;"097_A74.cdf";0
"10648";"Lysine";"AccQ";5;"097_A74.cdf";0
"10649";"Lysine";"AccQ";6;"097_A74.cdf";0
"10650";"Methionine";"AccQ";0;"097_A74.cdf";147052.99877601
"10651";"Methionine";"AccQ";1;"097_A74.cdf";30755.0183598531
"10652";"Methionine";"AccQ";2;"097_A74.cdf";8412.20930232558
"10653";"Methionine";"AccQ";3;"097_A74.cdf";0
"10654";"Methionine";"AccQ";4;"097_A74.cdf";0
"10655";"Methionine";"AccQ";5;"097_A74.cdf";0
"10656";"Norvaline";"AccQ";0;"097_A74.cdf";186844.614443084
"10657";"Norvaline";"AccQ";1;"097_A74.cdf";42812.6621787026
"10658";"Norvaline";"AccQ";2;"097_A74.cdf";5508.11505507956
"10659";"Norvaline";"AccQ";3;"097_A74.cdf";1036.38310893513
"10660";"Norvaline";"AccQ";4;"097_A74.cdf";0
"10661";"Norvaline";"AccQ";5;"097_A74.cdf";0
"10662";"Phenylalanine";"AccQ";0;"097_A74.cdf";478671.260709914
"10663";"Phenylalanine";"AccQ";1;"097_A74.cdf";118662.900856793
"10664";"Phenylalanine";"AccQ";2;"097_A74.cdf";16802.2888616891
"10665";"Phenylalanine";"AccQ";3;"097_A74.cdf";3211.5605875153
"10666";"Phenylalanine";"AccQ";4;"097_A74.cdf";0
"10667";"Phenylalanine";"AccQ";5;"097_A74.cdf";0
"10668";"Phenylalanine";"AccQ";6;"097_A74.cdf";0
"10669";"Phenylalanine";"AccQ";7;"097_A74.cdf";0
"10670";"Phenylalanine";"AccQ";8;"097_A74.cdf";0
"10671";"Phenylalanine";"AccQ";9;"097_A74.cdf";0
"10672";"Proline";"AccQ";0;"097_A74.cdf";205719.357405141
"10673";"Proline";"AccQ";1;"097_A74.cdf";47375.8261933905
"10674";"Proline";"AccQ";2;"097_A74.cdf";8228.29253365973
"10675";"Proline";"AccQ";3;"097_A74.cdf";1609.52876376989
"10676";"Proline";"AccQ";4;"097_A74.cdf";0
"10677";"Proline";"AccQ";5;"097_A74.cdf";0
"10678";"Serine";"AccQ";0;"097_A74.cdf";420441.242350061
"10679";"Serine";"AccQ";1;"097_A74.cdf";75790.1223990208
"10680";"Serine";"AccQ";2;"097_A74.cdf";10447.0563035496
"10681";"Serine";"AccQ";3;"097_A74.cdf";949.38188494492
"10682";"Threonine";"AccQ";0;"097_A74.cdf";828236.022031824
"10683";"Threonine";"AccQ";1;"097_A74.cdf";142407.17870257
"10684";"Threonine";"AccQ";2;"097_A74.cdf";22024.1370869033
"10685";"Threonine";"AccQ";3;"097_A74.cdf";3663.41493268054
"10686";"Threonine";"AccQ";4;"097_A74.cdf";0
"10687";"Tryptophan";"AccQ";0;"097_A74.cdf";142998.592411261
"10688";"Tryptophan";"AccQ";1;"097_A74.cdf";38021.064871481
"10689";"Tryptophan";"AccQ";2;"097_A74.cdf";6724.88984088127
"10690";"Tryptophan";"AccQ";3;"097_A74.cdf";1085.02447980416
"10691";"Tryptophan";"AccQ";4;"097_A74.cdf";0
"10692";"Tryptophan";"AccQ";5;"097_A74.cdf";0
"10693";"Tryptophan";"AccQ";6;"097_A74.cdf";0
"10694";"Tryptophan";"AccQ";7;"097_A74.cdf";0
"10695";"Tryptophan";"AccQ";8;"097_A74.cdf";0
"10696";"Tryptophan";"AccQ";9;"097_A74.cdf";0
"10697";"Tryptophan";"AccQ";10;"097_A74.cdf";0
"10698";"Tryptophan";"AccQ";11;"097_A74.cdf";0
"10699";"Tyrosine";"AccQ";0;"097_A74.cdf";124271.089351285
"10700";"Tyrosine";"AccQ";1;"097_A74.cdf";32641.4687882497
"10701";"Tyrosine";"AccQ";2;"097_A74.cdf";5281.58506731946
"10702";"Tyrosine";"AccQ";3;"097_A74.cdf";1125.02447980416
"10703";"Tyrosine";"AccQ";4;"097_A74.cdf";0
"10704";"Tyrosine";"AccQ";5;"097_A74.cdf";0
"10705";"Tyrosine";"AccQ";6;"097_A74.cdf";0
"10706";"Tyrosine";"AccQ";7;"097_A74.cdf";0
"10707";"Tyrosine";"AccQ";8;"097_A74.cdf";0
"10708";"Tyrosine";"AccQ";9;"097_A74.cdf";0
"10709";"Valine";"AccQ";0;"097_A74.cdf";530521.438188495
"10710";"Valine";"AccQ";1;"097_A74.cdf";111329.749082007
"10711";"Valine";"AccQ";2;"097_A74.cdf";14967.2337821297
"10712";"Valine";"AccQ";3;"097_A74.cdf";2310.78335373317
"10713";"Valine";"AccQ";4;"097_A74.cdf";0
"10714";"Valine";"AccQ";5;"097_A74.cdf";0
"10715";"GABA";"AccQ";0;"097_A74.cdf";1828279.11872705
"10716";"GABA";"AccQ";1;"097_A74.cdf";340621.842105263
"10717";"GABA";"AccQ";2;"097_A74.cdf";46566.5483476132
"10718";"GABA";"AccQ";3;"097_A74.cdf";7135.55079559363
"10719";"GABA";"AccQ";4;"097_A74.cdf";0
"10720";"Glutamate";"AccQ";0;"097_A74.cdf";1908165.0244798
"10721";"Glutamate";"AccQ";1;"097_A74.cdf";371280.305997552
"10722";"Glutamate";"AccQ";2;"097_A74.cdf";62193.7209302326
"10723";"Glutamate";"AccQ";3;"097_A74.cdf";7448.86780905753
"10724";"Glutamate";"AccQ";4;"097_A74.cdf";82.8763769889841
"10725";"Glutamate";"AccQ";5;"097_A74.cdf";0
"10726";"Ornithine";"2AccQ";0;"097_A74.cdf";3806.57282741738
"10727";"Ornithine";"2AccQ";1;"097_A74.cdf";1895.83843329253
"10728";"Ornithine";"2AccQ";2;"097_A74.cdf";164.106487148103
"10729";"Ornithine";"2AccQ";3;"097_A74.cdf";0
"10730";"Ornithine";"2AccQ";4;"097_A74.cdf";0
"10731";"Ornithine";"2AccQ";5;"097_A74.cdf";0
"10732";"Alanine";"AccQ";0;"098_A75.cdf";565425.881934566
"10733";"Alanine";"AccQ";1;"098_A75.cdf";102527.176386913
"10734";"Alanine";"AccQ";2;"098_A75.cdf";12171.9630156472
"10735";"Alanine";"AccQ";3;"098_A75.cdf";1870.91749644381
"10736";"Arginine";"AccQ";0;"098_A75.cdf";72781.06685633
"10737";"Arginine";"AccQ";1;"098_A75.cdf";15255.4978662873
"10738";"Arginine";"AccQ";2;"098_A75.cdf";1635.32716927454
"10739";"Arginine";"AccQ";3;"098_A75.cdf";140.718349928876
"10740";"Arginine";"AccQ";4;"098_A75.cdf";0
"10741";"Arginine";"AccQ";5;"098_A75.cdf";0
"10742";"Arginine";"AccQ";6;"098_A75.cdf";0
"10743";"Asparagine";"AccQ";0;"098_A75.cdf";607784.743954481
"10744";"Asparagine";"AccQ";1;"098_A75.cdf";113932.617354196
"10745";"Asparagine";"AccQ";2;"098_A75.cdf";20572.240398293
"10746";"Asparagine";"AccQ";3;"098_A75.cdf";1946.67140825036
"10747";"Asparagine";"AccQ";4;"098_A75.cdf";43.1081081081081
"10748";"Aspartate";"AccQ";0;"098_A75.cdf";2192649.65860597
"10749";"Aspartate";"AccQ";1;"098_A75.cdf";381291.27311522
"10750";"Aspartate";"AccQ";2;"098_A75.cdf";67298.9687055477
"10751";"Aspartate";"AccQ";3;"098_A75.cdf";8282.71692745377
"10752";"Aspartate";"AccQ";4;"098_A75.cdf";0
"10753";"Citrulline";"AccQ";0;"098_A75.cdf";64244.9004267425
"10754";"Citrulline";"AccQ";1;"098_A75.cdf";14135.0426742532
"10755";"Citrulline";"AccQ";2;"098_A75.cdf";3855.27027027027
"10756";"Citrulline";"AccQ";3;"098_A75.cdf";521.22332859175
"10757";"Citrulline";"AccQ";4;"098_A75.cdf";0
"10758";"Citrulline";"AccQ";5;"098_A75.cdf";0
"10759";"Citrulline";"AccQ";6;"098_A75.cdf";0
"10760";"Glutamine";"AccQ";0;"098_A75.cdf";1731588.05832148
"10761";"Glutamine";"AccQ";1;"098_A75.cdf";323169.928876245
"10762";"Glutamine";"AccQ";2;"098_A75.cdf";50611.4224751067
"10763";"Glutamine";"AccQ";3;"098_A75.cdf";7435.71834992888
"10764";"Glutamine";"AccQ";4;"098_A75.cdf";745.661450924609
"10765";"Glutamine";"AccQ";5;"098_A75.cdf";0
"10766";"Glycine";"AccQ";0;"098_A75.cdf";196744.210526316
"10767";"Glycine";"AccQ";1;"098_A75.cdf";33920.1706970128
"10768";"Glycine";"AccQ";2;"098_A75.cdf";3882.18349928876
"10769";"Histidine";"AccQ";0;"098_A75.cdf";70767.240398293
"10770";"Histidine";"AccQ";1;"098_A75.cdf";12943.2645803698
"10771";"Histidine";"AccQ";2;"098_A75.cdf";703.022759601707
"10772";"Histidine";"AccQ";3;"098_A75.cdf";0
"10773";"Histidine";"AccQ";4;"098_A75.cdf";0
"10774";"Histidine";"AccQ";5;"098_A75.cdf";0
"10775";"Histidine";"AccQ";6;"098_A75.cdf";0
"10776";"Isoleucine";"AccQ";0;"098_A75.cdf";2523963.18634424
"10777";"Isoleucine";"AccQ";1;"098_A75.cdf";465938.926031294
"10778";"Isoleucine";"AccQ";2;"098_A75.cdf";73444.9857752489
"10779";"Isoleucine";"AccQ";3;"098_A75.cdf";8536.82788051209
"10780";"Isoleucine";"AccQ";4;"098_A75.cdf";448.669985775249
"10781";"Isoleucine";"AccQ";5;"098_A75.cdf";0
"10782";"Isoleucine";"AccQ";6;"098_A75.cdf";0
"10783";"Leucine";"AccQ";0;"098_A75.cdf";1239315.30583215
"10784";"Leucine";"AccQ";1;"098_A75.cdf";237929.096728307
"10785";"Leucine";"AccQ";2;"098_A75.cdf";35584.1038406828
"10786";"Leucine";"AccQ";3;"098_A75.cdf";4582.1906116643
"10787";"Leucine";"AccQ";4;"098_A75.cdf";0
